날짜,시도지역코드,발생건수(건)
20140218,충북,20874
20140218,충남,29539
20140218,전북,23227
20140218,전남,23864
20140218,경북,31354
20140218,경남,39433
20140218,제주,6987
20140218,전국,600006
20140219,서울,107229
20140219,부산,39986
20140219,대구,30083
20140219,인천,34568
20140219,광주,16191
20140219,대전,20517
20140219,울산,12451
20140219,경기,148234
20140219,강원,14538
20140219,충북,19817
20140219,충남,28062
20140219,전북,22323
20140219,전남,22894
20140219,경북,30443
20140219,경남,39679
20140219,제주,6470
20140219,전국,593729
20140220,서울,105131
20140220,부산,39172
20140220,대구,29321
20140220,인천,33819
20140220,광주,16460
20140220,대전,20512
20140220,울산,12478
20140220,경기,146365
20140220,강원,14630
20140220,충북,20039
20140220,충남,28334
20140220,전북,22927
20140220,전남,22936
20140220,경북,31459
20140220,경남,39317
20140220,제주,6153
20140220,전국,589263
20140221,서울,107978
20140221,부산,40167
20140221,대구,29570
20140221,인천,33983
20140221,광주,16599
20140221,대전,20371
20140221,울산,12606
20140221,경기,147128
20140221,강원,14958
20140221,충북,20073
20140221,충남,28882
20140221,전북,23422
20140221,전남,23016
20140221,경북,31449
20140221,경남,40550
20140221,제주,6408
20140221,전국,597395
20140222,서울,92562
20140222,부산,34799
20140222,대구,26080
20140222,인천,29470
20140222,광주,15069
20140222,대전,18581
20140222,울산,11613
20140222,경기,129291
20140222,강원,11590
20140222,충북,17076
20140222,충남,23462
20140222,전북,18603
20140222,전남,18970
20140222,경북,25546
20140222,경남,34336
20140222,제주,5128
20140222,전국,512379
20140223,서울,9937
20140223,부산,5293
20140223,대구,3874
20140223,인천,4954
20140223,광주,3387
20140223,대전,4700
20140223,울산,2659
20140223,경기,24606
20140223,강원,1729
20140223,충북,4482
20140223,충남,5136
20140223,전북,3734
20140223,전남,5761
20140223,경북,4242
20140223,경남,6210
20140223,제주,2069
20140223,전국,92805
20140224,서울,140734
20140224,부산,53782
20140224,대구,38504
20140224,인천,43407
20140224,광주,22255
20140224,대전,26337
20140224,울산,18217
20140224,경기,190397
20140224,강원,19875
20140224,충북,26188
20140224,충남,37724
20140224,전북,31305
20140224,전남,31085
20140224,경북,42430
20140224,경남,54955
20140224,제주,8196
20140224,전국,785686
20140225,서울,90496
20140225,부산,36337
20140225,대구,25214
20140225,인천,27893
20140225,광주,14833
20140225,대전,17571
20140225,울산,12112
20140225,경기,122037
20140225,강원,13170
20140225,충북,17593
20140225,충남,24972
20140225,전북,20255
20140225,전남,21502
20140225,경북,27749
20140225,경남,36185
20140225,제주,5843
20140225,전국,513941
20140226,서울,89305
20140226,부산,32928
20140226,대구,23115
20140226,인천,27449
20140226,광주,13639
20140226,대전,17304
20140226,울산,11228
20140226,경기,118653
20140226,강원,12712
20140226,충북,17132
20140226,충남,24103
20140226,전북,20121
20140226,전남,20299
20140226,경북,26306
20140226,경남,32578
20140226,제주,5354
20140226,전국,492415
20140227,서울,89186
20140227,부산,35987
20140227,대구,24284
20140227,인천,27286
20140227,광주,14263
20140227,대전,16933
20140227,울산,12377
20140227,경기,120751
20140227,강원,12857
20140227,충북,16948
20140227,충남,24312
20140227,전북,19795
20140227,전남,21125
20140227,경북,27569
20140227,경남,35157
20140227,제주,6113
20140227,전국,505139
20140228,서울,98846
20140228,부산,37136
20140228,대구,24960
20140228,인천,28558
20140228,광주,14788
20140228,대전,17539
20140228,울산,11990
20140228,경기,127464
20140228,강원,13860
20140228,충북,17005
20140228,충남,24981
20140228,전북,21047
20140228,전남,20899
20140228,경북,27438
20140228,경남,35879
20140228,제주,5822
20140228,전국,528431
20140301,서울,22900
20140301,부산,13967
20140301,대구,12035
20140301,인천,10225
20140301,광주,6371
20140301,대전,8331
20140301,울산,6074
20140301,경기,45937
20140301,강원,4855
20140301,충북,8141
20140301,충남,10236
20140301,전북,7733
20140301,전남,10009
20140301,경북,11407
20140301,경남,13727
20140301,제주,3444
20140301,전국,195492
20140302,서울,11014
20140302,부산,5790
20140302,대구,3391
20140302,인천,5282
20140302,광주,3094
20140302,대전,4281
20140302,울산,2625
20140302,경기,23892
20140302,강원,1792
20140302,충북,3695
