지점,일시,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),최저기온위험지수,일교차위험지수,습도위험지수
131,2017-02-11,-3.8,-7.5,0.8,32.4,,,
131,2017-02-12,-0.8,-5,4.3,32,,,
131,2017-02-13,0.1,-5.4,5.6,36,,,
131,2017-02-14,1.4,-2.4,6.2,22.3,,,
131,2017-02-15,1.8,-5.1,8.9,21.7,,,
131,2017-02-16,6.3,-2.7,13.8,30,,,
131,2017-02-17,2.8,-2.5,10.7,28,,,
131,2017-02-18,-1.2,-5.8,4.1,16.1,,,
131,2017-02-19,3,-4.8,8.8,21,,,
131,2017-02-20,0.4,-3.8,6.1,39,,,
131,2017-02-21,0.5,-5.9,7.7,21.1,,,
131,2017-02-22,2.4,0.7,3.4,44,,,
131,2017-02-23,-0.1,-2.7,3.5,36,,,
131,2017-02-24,0.3,-4.8,4.9,20,,,
131,2017-02-25,3.6,-2.1,9.6,21.4,,,
131,2017-02-26,4.3,0.5,9.6,23,,,
131,2017-02-27,4.1,-2.4,10.6,19,,,
131,2017-02-28,5.4,-2.2,12.8,21,,,
131,2017-03-01,5.9,1.7,11.5,22,,,
131,2017-03-02,2.5,-0.6,6.7,38,,,
131,2017-03-03,4.2,-2.5,11.6,24,,,
131,2017-03-04,5.9,-0.8,13.4,15,,,
131,2017-03-05,6.4,0.2,13.5,26,,,
131,2017-03-06,1.5,-0.8,5.9,20,,,
131,2017-03-07,-1,-2.6,2.2,23,,,
131,2017-03-08,0.9,-3.6,6.1,0,,,
131,2017-03-09,4.6,-1.1,11.4,25,,,
131,2017-03-10,6,-0.3,12.9,13,,,
131,2017-03-11,7.4,-1,16.4,12,,,
131,2017-03-12,8.9,1.2,16.2,17,,,
131,2017-03-13,7.5,2.9,13.6,25,,,
131,2017-03-14,5.9,1.8,11,23,,,
131,2017-03-15,6,-0.3,12.5,19.4,,,
131,2017-03-16,6.6,-0.2,13.9,16,,,
131,2017-03-17,8.2,0.3,16.1,13,,,
131,2017-03-18,9.6,4.4,17.4,11,,,
131,2017-03-19,10,1.4,18.5,12,,,
131,2017-03-20,9.9,3.8,14.8,21,,,
131,2017-03-21,8.3,5.6,11.6,16,,,
131,2017-03-22,8.1,2.1,14.5,14,,,
131,2017-03-23,9.4,5,15.6,12,,,
131,2017-03-24,9,2.5,14.7,18,,,
131,2017-03-25,7.7,6.6,9.8,26,,,
131,2017-03-26,7,5,10.8,32,,,
131,2017-03-27,6.8,4.6,11.7,22,,,
131,2017-03-28,7.8,0.9,14.1,26,,,
131,2017-03-29,9.7,4.6,16.4,22,,,
131,2017-03-30,10.8,2.9,18.8,17,,,
131,2017-03-31,9.9,7.7,13,47,,,
131,2017-04-01,8.5,5.4,13.9,30.6,,,
131,2017-04-02,9.2,2.2,16.2,12,,,
131,2017-04-03,12.5,4.1,21.1,14,,,
131,2017-04-04,14.7,5.6,23.5,13,,,
131,2017-04-05,13.7,11.5,16.3,21,,,
131,2017-04-06,13.7,10.8,17.9,56,,,
131,2017-04-07,15.9,9.7,25,24,,,
131,2017-04-08,15.3,10,23.7,30,,,
131,2017-04-09,14.1,11.3,18.9,24,,,
131,2017-04-10,15.5,11,21.7,12,,,
131,2017-04-11,12.7,7.7,19,28,,,
131,2017-04-12,12.4,8.3,16.9,10,,,
131,2017-04-13,13.3,6.5,20.8,15,,,
131,2017-04-14,15.3,9.6,20.5,17,,,
131,2017-04-15,18.8,11.5,26.3,16,,,
131,2017-04-16,20.4,11.9,29.1,11,,,
131,2017-04-17,14.4,12.1,18.8,34,,,
131,2017-04-18,13.5,9.8,22,41,,,
131,2017-04-19,13.6,7.7,19.7,18,,,
131,2017-04-20,12.2,9.9,15.4,21,,,
131,2017-04-21,13.3,6.5,20.1,20,,,
131,2017-04-22,14.9,8.8,21.1,18,,,
131,2017-04-23,15.9,8.4,23.4,14,,,
131,2017-04-24,16,8.2,24.5,15,,,
131,2017-04-25,17.2,11,23.6,28.8,,,
131,2017-04-26,15.7,11.5,20.7,12,,,
131,2017-04-27,14.2,8.5,20.6,12,,,
131,2017-04-28,15.8,8.8,24.1,12,,,
131,2017-04-29,18,10.6,25.7,11,,,
131,2017-04-30,20.4,14.2,28.1,28,,,
131,2017-05-01,20.3,13.1,28.3,14,,,
131,2017-05-02,20.7,14.1,28.2,9,,,
131,2017-05-03,21.5,12.1,30,11,,,
131,2017-05-04,21,13.9,28.5,21,,,
131,2017-05-05,22,18.3,28.5,29,,,
131,2017-05-06,16.6,12.4,23.2,10,,,
131,2017-05-07,17.7,11.1,25.2,9,,,
131,2017-05-08,18.6,12.2,23.6,29,,,
131,2017-05-09,16.3,14,21.7,30,,,
131,2017-05-10,16.4,13.9,20.9,51,,,
131,2017-05-11,19.1,13.9,25.6,46.5,,,
131,2017-05-12,20.5,17,24.9,46,,,
131,2017-05-13,18.1,13.5,25.8,36,,,
131,2017-05-14,16.3,11.6,22.1,19,,,
131,2017-05-15,16.6,10.9,22.9,29,,,
131,2017-05-16,17.3,12.6,22.9,35,,,
131,2017-05-17,19.4,12.4,25.8,26,,,
131,2017-05-18,21,13.6,27.7,26,,,
131,2017-05-19,22,15,30.4,18,,,
131,2017-05-20,21,14.1,27.7,16,,,
131,2017-05-21,21.7,15.5,28.3,22,,,
131,2017-05-22,22.5,15.5,29.3,15,,,
131,2017-05-23,21.5,16.3,26.1,36,,,
131,2017-05-24,20.7,16.8,27,32,,,
131,2017-05-25,19.9,15.3,28.3,18.9,,,
131,2017-05-26,17.1,12.4,21.8,24,,,
131,2017-05-27,19.4,12.6,26.5,21,,,
131,2017-05-28,21.7,14.2,29.7,23,,,
131,2017-05-29,24.4,18.3,33.1,25,,,
131,2017-05-30,24.2,18.2,30.1,25,,,
131,2017-05-31,23.1,18.7,28.5,27,,,
131,2017-06-01,22.9,18.8,28.5,32.6,,,
131,2017-06-02,20.4,15.1,26.4,12,,,
131,2017-06-03,20.4,16.6,25.4,25,,,
131,2017-06-04,21.1,14,27.9,19,,,
131,2017-06-05,23,15.8,29.6,14,,,
131,2017-06-06,18.7,15.9,22.4,25,,,
131,2017-06-07,18.1,16.2,19.8,80,,,
131,2017-06-08,20.5,16.1,27.4,32,,,
131,2017-06-09,22.1,16.2,29.1,24,,,
131,2017-06-10,23,20.2,27.8,25,,,
131,2017-06-11,22.7,15.5,30,14,,,
131,2017-06-12,22.1,17.7,27.2,27,,,
131,2017-06-13,21.2,18,26.6,32,,,
131,2017-06-14,22,16.5,28,28,,,
131,2017-06-15,23.8,16.9,31.6,22,,,
131,2017-06-16,25.7,19.5,33.2,17,,,
131,2017-06-17,25,19.1,32.1,21,,,
131,2017-06-18,25.2,18.4,32.9,17,,,
131,2017-06-19,25.9,18.7,33.2,21,,,
131,2017-06-20,26.2,20.4,31.8,23,,,
131,2017-06-21,25.2,21,31.2,30,,,
131,2017-06-22,25,19.5,31.7,28,,,
131,2017-06-23,26.9,20.3,34.9,20,,,
131,2017-06-24,24,20.2,30.4,31,,,
131,2017-06-25,23.9,19.7,29.8,42,,,
131,2017-06-26,24.2,21.2,28.8,45,,,
131,2017-06-27,24.8,21.3,29.3,44,,,
131,2017-06-28,25.5,21.6,32.2,34,,,
131,2017-06-29,26.6,21.9,32.2,33,,,
131,2017-06-30,26.6,22.8,32.9,35,,,
131,2017-07-01,24.3,21.9,25.9,57,,,
131,2017-07-02,26.4,24.5,30.3,62,,,
131,2017-07-03,25.2,23.6,28.6,69,,,
131,2017-07-04,26.1,24,31.5,51,,,
131,2017-07-05,28.1,24.2,33.6,31,,,
131,2017-07-06,26.6,23.1,33.9,39,,,
131,2017-07-07,27,23.6,30.2,60,,,
131,2017-07-08,26,23.3,28.7,68,,,
131,2017-07-09,27.4,23.5,33.5,50,,,
131,2017-07-10,26,24.3,29,79,,,
131,2017-07-11,26.8,23.5,32.1,49,,,
131,2017-07-12,27.9,24.8,32.5,48,,,
131,2017-07-13,28,23.9,33.4,44.2,,,
131,2017-07-14,28.3,25.4,34.2,46.1,,,
131,2017-07-15,25.9,23.6,29.3,60,,,
131,2017-07-16,25.2,22.5,27.3,75,,,
131,2017-07-17,25.9,23.8,29.7,67,,,
131,2017-07-18,26.4,23,30.6,58,,,
131,2017-07-19,28,24.7,32.7,46,,,
131,2017-07-20,29.5,25.4,34.3,47,,,
131,2017-07-21,30.1,26.9,34.4,50,,,
131,2017-07-22,29.5,27.5,33.3,51,,,
131,2017-07-23,27.5,25.7,29.2,71,,,
131,2017-07-24,27.2,25.3,31.1,71,,,
131,2017-07-25,28.3,25.6,33.3,46,,,
131,2017-07-26,27.8,24.1,32.1,42,,,
131,2017-07-27,27.8,23.1,33.4,41,,,
131,2017-07-28,27.2,24.9,30.9,59,,,
131,2017-07-29,26.4,24.6,30.5,55,,,
131,2017-07-30,28.1,23.8,32.6,48,,,
131,2017-07-31,24.5,22.4,27.4,80,,,
131,2017-08-01,27.2,22.8,32.6,47,,,
131,2017-08-02,29.3,25.3,33.7,49,,,
131,2017-08-03,28.7,25.2,32.5,42,,,
131,2017-08-04,30,24.4,35.5,36,,,
131,2017-08-05,31.8,26.8,36.7,37,,,
131,2017-08-06,31.2,28.1,35.8,41,,,
131,2017-08-07,29.4,25.8,34.2,39,,,
131,2017-08-08,28.2,24.5,32.4,40,,,
131,2017-08-09,24.1,22.2,27.5,70,,,
131,2017-08-10,26.1,23.9,31,59,,,
131,2017-08-11,27.3,23.8,32.3,44,,,
131,2017-08-12,27.2,23.1,30.9,48,,,
131,2017-08-13,25.4,23.5,27.2,55,,,
131,2017-08-14,23.1,21.6,26,68,,,
131,2017-08-15,23.2,21.7,24.8,71,,,
131,2017-08-16,25.4,22.5,30.4,54,,,
131,2017-08-17,25.8,22.5,32,48,,,
131,2017-08-18,26.2,23.7,30.2,49,,,
131,2017-08-19,26,22.9,30.5,50,,,
131,2017-08-20,26.2,23.4,29.9,56,,,
131,2017-08-21,25.1,23,29.5,64.3,,,
131,2017-08-22,28.1,24.3,32.7,52,,,
131,2017-08-23,29.1,25.5,32.9,55,,,
131,2017-08-24,27.4,24.4,30.7,66,,,
131,2017-08-25,26.2,22.9,31.6,24,,,
131,2017-08-26,24.3,20.1,29.6,21,,,
131,2017-08-27,23.2,18.6,29.9,28,,,
131,2017-08-28,24.1,20.6,28,52.5,,,
131,2017-08-29,20.8,18.3,24.5,33,,,
131,2017-08-30,18.6,16.8,21.4,40.2,,,
131,2017-08-31,21.6,17.2,27,33,,,
131,2017-09-01,22.3,16.3,28,25,,,
131,2017-09-02,22.3,17.1,27.5,32,,,
131,2017-09-03,22.8,16.4,28.6,32,,,
131,2017-09-04,23.3,17.6,29,23,,,
131,2017-09-05,21.7,19.1,24.2,51,,,
131,2017-09-06,21,18.9,22.8,59,,,
131,2017-09-07,22.4,18.2,27.7,43,,,
131,2017-09-08,23.5,19.8,28.7,42,,,
131,2017-09-09,22.7,18,28.5,43,,,
131,2017-09-10,22.7,19.3,27.1,51,,,
131,2017-09-11,20.7,17.5,23.4,65,,,
131,2017-09-12,22.4,19.1,28.3,34,,,
131,2017-09-13,21.1,15.5,28,22,,,
131,2017-09-14,21.5,14.7,28,32,,,
131,2017-09-15,22,17.7,26.2,31,,,
131,2017-09-16,20.8,16.7,24.8,41.5,,,
131,2017-09-17,21.9,16.9,28.3,43,,,
131,2017-09-18,21.6,16.6,27.7,40,,,
131,2017-09-19,23,18.6,27.5,52,,,
131,2017-09-20,20.2,16.5,24.6,26,,,
131,2017-09-21,19.4,12.5,26.5,27,,,
131,2017-09-22,20.6,15,26.9,32,,,
131,2017-09-23,21,15.7,26.2,51,,,
131,2017-09-24,22.6,18.4,27.5,51.2,,,
131,2017-09-25,23.3,19.6,29,39,,,
131,2017-09-26,23.8,18,29.3,32,,,
131,2017-09-27,19.6,16.2,23,64,,,
131,2017-09-28,20.2,15.7,24.7,20,,,
131,2017-09-29,16.8,12,22,18,,,
131,2017-09-30,18.6,11.5,25.7,36,,,
131,2017-10-01,16.6,14.7,19.5,58,,,
131,2017-10-02,19.8,15.1,25.1,56,,,
131,2017-10-03,18.2,15.4,23.1,44,,,
131,2017-10-04,17.8,13.2,23.3,35,,,
131,2017-10-05,18.4,14.1,21.7,43,,,
131,2017-10-06,16.6,14.5,19.2,55,,,
131,2017-10-07,20.3,16.7,25.3,51,,,
131,2017-10-08,21.9,17.6,27.5,40,,,
131,2017-10-09,22.4,18.3,28.1,43,,,
131,2017-10-10,22.2,18.3,26.2,54,,,
131,2017-10-11,17.2,14,22.1,65,,,
131,2017-10-12,12.6,10.5,14,67,,,
131,2017-10-13,11.6,5.6,17.8,28,,,
131,2017-10-14,14.1,8.5,19.5,16,,,
131,2017-10-15,15.3,10.1,20.7,39,,,
131,2017-10-16,16.2,13.5,20.8,33,,,
131,2017-10-17,16,10.1,22.7,36,,,
131,2017-10-18,16.8,15.5,19.3,44,,,
131,2017-10-19,16.2,11.3,20.7,36,,,
131,2017-10-20,16.5,11.3,22.5,31,,,
131,2017-10-21,16.2,10.8,22.9,25,,,
131,2017-10-22,15.6,9.6,22.9,29,,,
131,2017-10-23,13.4,10.1,18.1,29,,,
131,2017-10-24,13.2,8.5,18.7,33,,,
131,2017-10-25,13.2,7.5,20,32,,,
131,2017-10-26,14.2,8.3,20.1,26,,,
131,2017-10-27,15.5,12.1,21.8,30,,,
131,2017-10-28,16.3,10.6,23.4,32,,,
131,2017-10-29,11.6,7.1,18,31,,,
131,2017-10-30,7.6,3.3,13.2,15,,,
131,2017-10-31,8.8,1.1,16,30,,,
131,2017-11-01,13.5,8.2,19,44,,,
131,2017-11-02,14.2,11.4,18,55,,,
131,2017-11-03,11.3,8,16.1,31,,,
131,2017-11-04,8.1,4.5,13.6,32,,,
131,2017-11-05,7.4,1.4,14.3,35,,,
131,2017-11-06,9,2,16.4,25,,,
131,2017-11-07,13.3,5.9,19.5,40,,,
131,2017-11-08,13.5,8.3,18.3,24,,,
131,2017-11-09,9.1,2.5,16.1,18,,,
131,2017-11-10,10,3.1,17.8,45,,,
131,2017-11-11,6.2,2.9,10.6,34,,,
131,2017-11-12,4.9,-1.1,11.6,36,,,
131,2017-11-13,7.1,1,12.3,39,,,
131,2017-11-14,8.1,5,12.5,23,,,
131,2017-11-15,5.3,3.1,8.5,24,,,
131,2017-11-16,2.7,-1.2,7.2,26,,,
131,2017-11-17,3.6,-2,7.5,36,,,
131,2017-11-18,-0.3,-2.7,5.4,23,,,
131,2017-11-19,-0.4,-4.6,3.7,26,,,
131,2017-11-20,3.3,-0.9,7.7,29,,,
131,2017-11-21,2,-2.7,8,32,,,
131,2017-11-22,3.9,-1.2,10.3,43,,,
131,2017-11-23,1.4,-1.5,4.9,42.5,,,
131,2017-11-24,0.6,-1.7,3,57,,,
131,2017-11-25,5.3,-3.1,11,46,,,
131,2017-11-26,6.6,1.6,10.8,38,,,
131,2017-11-27,3.2,-2.2,9.1,45,,,
131,2017-11-28,5.8,0.6,12.2,54,,,
131,2017-11-29,5.5,1.4,8.9,25,,,
131,2017-11-30,-0.4,-2.3,3.9,18,,,
131,2017-12-01,-0.6,-5.3,3.6,22,,,
131,2017-12-02,1.8,-3.4,7.4,34,,,
131,2017-12-03,3.9,-0.7,8.6,55,,,
131,2017-12-04,1.2,-3.2,4.5,24,,,
131,2017-12-05,-3,-6,0.1,26,,,
131,2017-12-06,0.3,-4.8,5.5,53,,,
131,2017-12-07,2.7,-1.7,6,32,,,
131,2017-12-08,-2,-4.5,1,37,,,
131,2017-12-09,1.1,-2.2,5.1,41,,,
131,2017-12-10,2.6,-0.9,7.3,60,,,
131,2017-12-11,-4.8,-8.1,-0.1,36,,,
131,2017-12-12,-6.9,-10.7,-3,31.8,,,
131,2017-12-13,-6.1,-9.6,-1.3,27,,,
131,2017-12-14,-5.3,-10.8,-0.9,30,,,
131,2017-12-15,-1.6,-7.8,2.1,22,,,
131,2017-12-16,-2.9,-5.9,1.7,24,,,
131,2017-12-17,-5,-8.7,-0.7,29,,,
131,2017-12-18,0.8,-6.5,6.9,39,,,
131,2017-12-19,-2,-5.7,3,22,,,
131,2017-12-20,-1.8,-8.4,3.9,36,,,
131,2017-12-21,0.1,-2.7,3.8,34,,,
131,2017-12-22,1.8,-3.8,7.9,51,,,
131,2017-12-23,5.1,1,10.5,56,,,
131,2017-12-24,3,1.4,5.2,61,,,
131,2017-12-25,-0.8,-3,2,32,,,
131,2017-12-26,-2,-5.7,2.4,32,,,
131,2017-12-27,-5.1,-8,-1,19,,,
131,2017-12-28,-1.5,-6.2,2.1,36,,,
131,2017-12-29,3,-0.1,5.8,57,,,
131,2017-12-30,3.6,0.5,7.1,50,,,
131,2017-12-31,1.3,-1,4.7,24,,,
133,2017-01-01,3.5,-1.3,10.7,54,,,
133,2017-01-02,4.7,-0.4,10.8,61.8,,,
133,2017-01-03,3.3,-1.5,9.2,45,,,
133,2017-01-04,4.2,-0.2,10.7,35.1,,,
133,2017-01-05,4.3,-0.7,9.3,58,,,
133,2017-01-06,6.7,2.6,12,47.3,,,
133,2017-01-07,4.3,-1.5,9.2,56,,,
133,2017-01-08,8.8,5,14.8,43,,,
133,2017-01-09,4.3,-0.9,8,39,,,
133,2017-01-10,-0.5,-3.2,4.2,45.8,,,
133,2017-01-11,-3.1,-7.8,2.5,29,,,
133,2017-01-12,-0.3,-4,5.7,47.9,,,
133,2017-01-13,-3.7,-7.3,0.5,50,,,
133,2017-01-14,-6,-8.7,-2.8,24,,,
133,2017-01-15,-5.9,-11.8,1,30.2,,,
133,2017-01-16,-3.9,-10.1,3.7,21.2,,,
133,2017-01-17,-2.9,-8.6,4.3,31,,,
133,2017-01-18,-0.4,-4.7,4.1,51,,,
133,2017-01-19,0,-3.7,5.9,38,,,
133,2017-01-20,-2.3,-5.2,-0.5,57,,,
133,2017-01-21,-2.7,-8.6,2.4,57,,,
133,2017-01-22,-4.7,-7.8,-0.5,47,,,
133,2017-01-23,-6.5,-10,-1.4,41.1,,,
133,2017-01-24,-5.2,-10.7,1.1,39,,,
133,2017-01-25,-4.4,-10.6,2.3,40,,,
133,2017-01-26,-1.1,-9.5,6.5,23,,,
133,2017-01-27,0.6,-4.3,4.8,24.3,,,
133,2017-01-28,0.1,-7.6,7.9,23.9,,,
133,2017-01-29,2.8,0.9,5.4,55,,,
133,2017-01-30,-2.4,-6.8,0.9,46,,,
133,2017-01-31,-4.2,-9,1.5,34.4,,,
133,2017-02-01,-2.3,-6.6,3.8,22.5,,,
133,2017-02-02,-1.6,-9,5.7,19.4,,,
133,2017-02-03,2.1,-3.2,8.6,35.9,,,
133,2017-02-04,2.9,-3.3,8.1,33,,,
133,2017-02-05,3.2,1.2,5.5,55,,,
133,2017-02-06,0,-3.2,4.8,36,,,
133,2017-02-07,-0.5,-4.7,5.8,33.3,,,
133,2017-02-08,-0.1,-4.1,4.2,41,,,
133,2017-02-09,-2.9,-5.1,0.6,31.8,,,
133,2017-02-10,-4.4,-6.9,-0.3,35.3,,,
133,2017-02-11,-2.9,-7.2,2.6,35.2,,,
133,2017-02-12,-0.3,-5.3,5.7,32.6,,,
133,2017-02-13,0.3,-5.8,6,47,,,
133,2017-02-14,1.6,-2.8,8.1,27.8,,,
133,2017-02-15,2.2,-5.4,10.8,24.6,,,
133,2017-02-16,7.3,-3.4,15.5,33,,,
133,2017-02-17,4.6,-2.7,11.8,23,,,
133,2017-02-18,-1,-6.2,4.8,18.7,,,
133,2017-02-19,3.1,-4.9,9.2,26,,,
133,2017-02-20,1.3,-4.9,7.2,40,,,
133,2017-02-21,0.6,-6.9,9,17.6,,,
133,2017-02-22,3,0.2,4.1,54,,,
133,2017-02-23,0.5,-3,5.3,35,,,
133,2017-02-24,0.6,-5.4,6.9,25,,,
133,2017-02-25,3.5,-2.7,10,28.1,,,
133,2017-02-26,4,-0.8,10.5,27,,,
133,2017-02-27,4.2,-2.5,12,23,,,
133,2017-02-28,5.3,-2.7,14,25,,,
133,2017-03-01,6.1,1,12.8,26,,,
133,2017-03-02,3,-1,8.3,40,,,
133,2017-03-03,4.2,-3.6,12.5,25,,,
133,2017-03-04,6.1,-1.2,15.1,18,,,
133,2017-03-05,6.3,0,14.6,24,,,
133,2017-03-06,1.8,-1.6,6.7,17,,,
133,2017-03-07,-0.2,-2.6,4,24,,,
133,2017-03-08,1.4,-3.7,6,32.6,,,
133,2017-03-09,4.7,-1.1,10.7,41,,,
133,2017-03-10,5.9,-1.5,13.4,16,,,
133,2017-03-11,7.4,-1.9,17.1,15,,,
133,2017-03-12,8.9,0.3,16.8,17,,,
133,2017-03-13,8,2.7,13.8,22,,,
133,2017-03-14,5.6,-0.1,12,17,,,
133,2017-03-15,5.9,-1.8,12.8,20.2,,,
133,2017-03-16,6.3,-1.2,13.8,19,,,
133,2017-03-17,7.6,-1.4,16.6,13,,,
133,2017-03-18,8.8,2.9,18,14,,,
133,2017-03-19,10,0.7,19.2,18,,,
133,2017-03-20,8.6,2.7,13.6,30,,,
133,2017-03-21,8.4,4.9,13,22,,,
133,2017-03-22,7.6,0,14.6,19,,,
133,2017-03-23,9.5,4,16.6,21,,,
133,2017-03-24,9,1.7,15.6,20,,,
133,2017-03-25,7.6,6.4,9.9,46,,,
133,2017-03-26,7.1,4.6,10.5,48,,,
133,2017-03-27,6.4,3.5,11.1,33,,,
133,2017-03-28,7.9,0.9,14.2,28,,,
133,2017-03-29,9.7,4.3,16.8,38,,,
133,2017-03-30,11.2,2.1,19.5,22,,,
133,2017-03-31,10,8,14.6,52,,,
133,2017-04-01,9.1,5.2,13.6,31.1,,,
133,2017-04-02,9.3,1.9,17.1,19,,,
133,2017-04-03,12,3.6,21.3,17,,,
133,2017-04-04,14.2,4.1,22.8,20,,,
133,2017-04-05,12.8,10.7,14.2,25,,,
133,2017-04-06,13.8,11.2,16.7,75,,,
133,2017-04-07,16.2,9.5,24.6,33,,,
133,2017-04-08,16.7,10.2,24.6,34,,,
133,2017-04-09,14.4,11.9,19.7,42,,,
133,2017-04-10,15.1,9.4,21.4,16,,,
133,2017-04-11,12.5,8.2,19.4,41,,,
133,2017-04-12,12.1,5.7,18.4,13,,,
133,2017-04-13,13.2,5.7,20.1,26,,,
133,2017-04-14,16,10.5,20.9,29,,,
133,2017-04-15,18.7,12.5,25.6,29,,,
133,2017-04-16,19.9,10.6,28.6,12,,,
133,2017-04-17,13.7,11.8,18.9,44,,,
133,2017-04-18,13.8,10.3,21.5,50,,,
133,2017-04-19,13.4,7.2,20.4,24,,,
133,2017-04-20,10.9,8.3,14.1,45,,,
133,2017-04-21,12.8,5.8,19.9,33,,,
133,2017-04-22,14.6,8.6,21.1,26,,,
133,2017-04-23,15,6.5,23,24,,,
133,2017-04-24,15.2,6.3,23.6,24,,,
133,2017-04-25,17,10,22.7,43.7,,,
133,2017-04-26,15.6,10.1,21.6,13,,,
133,2017-04-27,13.8,6.7,20.5,16,,,
133,2017-04-28,15.5,8.6,23.8,19,,,
133,2017-04-29,18,9.7,25.2,14,,,
133,2017-04-30,20.6,15.2,27.7,41,,,
133,2017-05-01,20.4,12.9,28.7,19,,,
133,2017-05-02,20,12.1,27.5,25,,,
133,2017-05-03,21.1,11.8,29.6,17,,,
133,2017-05-04,21.4,14.1,28.4,29,,,
133,2017-05-05,21.7,17.9,28.2,39,,,
133,2017-05-06,16.5,10.8,23.5,13,,,
133,2017-05-07,18.1,11.8,25.8,15,,,
133,2017-05-08,18.2,12.1,22.9,25,,,
133,2017-05-09,15.7,12.2,20.3,36,,,
133,2017-05-10,15.6,13.8,18.7,74,,,
133,2017-05-11,18.7,12.6,26.2,49.1,,,
133,2017-05-12,19.8,15.9,23.9,59,,,
133,2017-05-13,18.3,13.8,25.3,53,,,
133,2017-05-14,16.6,12.1,23,22,,,
133,2017-05-15,16.7,11.1,23.1,33,,,
133,2017-05-16,16.8,11.5,22.6,43,,,
133,2017-05-17,18.7,10.5,26.1,31,,,
133,2017-05-18,20.3,11.9,27.8,35,,,
133,2017-05-19,21.4,13.1,29.9,26,,,
133,2017-05-20,20.7,12.5,29.2,22,,,
133,2017-05-21,21.4,14.3,29.1,29,,,
133,2017-05-22,21.7,13.3,29.4,24,,,
133,2017-05-23,21.1,15.1,26.7,45,,,
133,2017-05-24,20.8,17,26.7,43,,,
133,2017-05-25,19.7,14,27,24.7,,,
133,2017-05-26,17.2,11.2,22.8,31,,,
133,2017-05-27,19.3,11.9,26.3,31,,,
133,2017-05-28,21.4,12.8,29,30,,,
133,2017-05-29,24.1,19.5,30.7,42,,,
133,2017-05-30,23.5,17.1,30,33,,,
133,2017-05-31,22,17.2,28.4,29.6,,,
133,2017-06-01,22,17,26.9,52.9,,,
133,2017-06-02,20.3,13,27.4,20,,,
133,2017-06-03,20.4,16.1,26.1,26,,,
133,2017-06-04,20.8,12,28.4,23,,,
133,2017-06-05,22.6,13.9,29.8,20,,,
133,2017-06-06,18.3,15.7,22.5,47,,,
133,2017-06-07,17.9,16,19.7,82,,,
133,2017-06-08,20.1,15.6,26.4,48,,,
133,2017-06-09,22,16.2,27.9,34,,,
133,2017-06-10,22.6,19.9,26.6,43,,,
133,2017-06-11,22.8,15.9,29.6,23,,,
133,2017-06-12,22.1,16.7,27.4,40,,,
133,2017-06-13,21.7,17.3,27.6,36,,,
133,2017-06-14,22,15.1,28.4,34,,,
133,2017-06-15,23.1,16.8,29.6,33,,,
133,2017-06-16,25.3,18.1,32.8,30,,,
133,2017-06-17,24.7,16.8,32.3,28,,,
133,2017-06-18,25.3,17.1,33.8,25,,,
133,2017-06-19,26.1,18.3,33.4,30,,,
133,2017-06-20,25.4,19.6,31.3,31,,,
133,2017-06-21,24.8,20.2,30.4,44,,,
133,2017-06-22,25.3,18.6,32.9,30,,,
133,2017-06-23,27.4,20.1,34.8,27,,,
133,2017-06-24,24.5,20.4,33.5,35,,,
133,2017-06-25,25,20,29.9,50.7,,,
133,2017-06-26,23.9,20.7,29.2,57,,,
133,2017-06-27,24.6,20.7,29.2,56,,,
133,2017-06-28,25.3,21,31.6,48,,,
133,2017-06-29,26.1,21.6,31.1,50,,,
133,2017-06-30,26.9,22.8,32.2,50,,,
133,2017-07-01,24.1,22.6,25.1,77,,,
133,2017-07-02,25.7,24.2,27.6,88,,,
133,2017-07-03,25.3,24.4,27.9,82,,,
133,2017-07-04,25.9,24.1,28.4,82,,,
133,2017-07-05,27.8,23.7,32.6,53,,,
133,2017-07-06,26,23.5,31.8,63,,,
133,2017-07-07,26.7,23.5,29.5,74,,,
133,2017-07-08,26.1,22.6,29.1,78,,,
133,2017-07-09,26.7,22.5,32.4,65,,,
133,2017-07-10,25.8,23.3,28.7,84,,,
133,2017-07-11,26.5,23.2,31,69,,,
133,2017-07-12,27.9,24.2,32.4,59,,,
133,2017-07-13,27.9,22.8,32.9,56.5,,,
133,2017-07-14,27.6,0,34,0,,,
133,2017-07-15,25.2,23.1,26.7,83,,,
133,2017-07-16,27.4,25.3,29.8,73,,,
133,2017-07-17,25.6,23,29.1,81,,,
133,2017-07-18,25.7,22.9,28.7,81,,,
133,2017-07-19,28,24.5,32.8,62,,,
133,2017-07-20,29.5,25.3,33.9,63,,,
133,2017-07-21,30.1,26.8,33.7,59,,,
133,2017-07-22,29.7,27.6,32.8,63,,,
133,2017-07-23,27.9,26.4,29.7,86,,,
133,2017-07-24,28.8,27.5,30.7,81,,,
133,2017-07-25,28.5,25.3,33.1,67,,,
133,2017-07-26,27.6,23.6,31.8,59,,,
133,2017-07-27,28,22.3,33.1,54,,,
133,2017-07-28,28.5,25.7,31.9,69,,,
133,2017-07-29,27.2,24.8,31.3,72,,,
133,2017-07-30,27.9,24,31.8,67,,,
133,2017-07-31,25.1,23.5,27.3,92,,,
133,2017-08-01,26.7,22.3,31.9,65,,,
