지점,일시,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),최저기온위험지수,일교차위험지수,습도위험지수
119,2018-09-19,21.4,18.1,26.9,46,,,
119,2018-09-20,19,17.6,20.3,67,,,
119,2018-09-21,19.2,17.6,22.1,79,,,
119,2018-09-22,20.2,14.7,26.5,28,,,
119,2018-09-23,19,14.6,25.7,37,,,
119,2018-09-24,17.1,11.9,23.3,30,,,
119,2018-09-25,17.3,9.2,24.1,31,,,
119,2018-09-26,18.9,16,24.8,43,,,
119,2018-09-27,18.5,11.6,24.8,39,,,
119,2018-09-28,17.7,13.8,21.3,55,,,
119,2018-09-29,19.6,13.4,27,36,,,
119,2018-09-30,17.2,12.9,22.4,33,,,
119,2018-10-01,15.7,10.8,20.8,40,,,
119,2018-10-02,14.8,8.9,21.8,42,,,
119,2018-10-03,16.4,9.8,24.6,33,,,
119,2018-10-04,19.3,11.6,25.6,42,,,
119,2018-10-05,17.1,15.6,19.4,61,,,
119,2018-10-06,17.7,14.8,22.6,62,,,
119,2018-10-07,16.4,11.4,22.2,38,,,
119,2018-10-08,13.7,7.4,21.2,26,,,
119,2018-10-09,14.9,8.9,19.7,40,,,
119,2018-10-10,12.7,8,16.2,42,,,
119,2018-10-11,9.8,4,15.5,32,,,
119,2018-10-12,10.3,3.9,17.8,33,,,
119,2018-10-13,11.6,5,19.7,35,,,
119,2018-10-14,13.1,5.8,21,30,,,
119,2018-10-15,14.2,8.6,21.8,49,,,
119,2018-10-16,13.6,8.9,20.7,32,,,
119,2018-10-17,11.4,6.6,19,22,,,
119,2018-10-18,10.7,5,18.8,48,,,
119,2018-10-19,12.7,6,20.5,30,,,
119,2018-10-20,12.2,5.5,21.6,29,,,
119,2018-10-21,12,5.2,21.1,29,,,
119,2018-10-22,12.2,6.7,20.1,36,,,
119,2018-10-23,10.7,7.5,16.3,69,,,
119,2018-10-24,11.6,6,19.3,43,,,
119,2018-10-25,12.8,5.6,21.5,27,,,
119,2018-10-26,12.4,10.1,14.7,58,,,
119,2018-10-27,9.8,5.5,13.6,38,,,
119,2018-10-28,9.1,5,16.1,55,,,
119,2018-10-29,7.7,3.9,13.5,46,,,
119,2018-10-30,6.6,-0.2,12.5,38,,,
119,2018-10-31,7.5,2.9,13.1,35,,,
119,2018-11-01,7.5,0.6,16.7,31,,,
119,2018-11-02,9.9,2.4,19.9,34,,,
119,2018-11-03,10.3,3.6,19.5,27,,,
119,2018-11-04,10.9,3.6,20.6,16,,,
119,2018-11-05,10.9,4.6,18.7,48,,,
119,2018-11-06,11.5,6.5,18.1,59,,,
119,2018-11-07,13.9,11.1,17.6,59,,,
119,2018-11-08,13.2,11.9,15.4,89,,,
119,2018-11-09,12.2,8.6,16.6,51,,,
119,2018-11-10,11.2,6.8,17.8,38,,,
119,2018-11-11,8.3,4.8,12.1,54,,,
119,2018-11-12,8,2.4,15.9,35,,,
119,2018-11-13,7.8,1.9,15.7,40,,,
119,2018-11-14,8.7,2.4,17.4,40,,,
119,2018-11-15,8.8,2.8,16.9,35,,,
119,2018-11-16,8.9,5.3,15.8,48,,,
119,2018-11-17,5.8,0,11.8,31,,,
119,2018-11-18,6.4,0.6,12,41,,,
119,2018-11-19,6.8,1.6,14.2,39,,,
119,2018-11-20,5.5,-1.1,12.6,23,,,
119,2018-11-21,5.7,1.9,8.7,49,,,
119,2018-11-22,2.9,-2.4,8.6,25,,,
119,2018-11-23,2,-4.3,7.9,20,,,
119,2018-11-24,3.6,0.3,5.1,33,,,
119,2018-11-25,6,2.8,11.9,54,,,
119,2018-11-26,5.8,0.7,14.2,45,,,
119,2018-11-27,7,0.8,12.6,27,,,
119,2018-11-28,5.3,1.6,12.6,12,,,
119,2018-11-29,3.9,-1,9.4,28,,,
119,2018-11-30,2.8,-2.7,9.7,21,,,
119,2018-12-01,4.8,-0.3,12.6,37,,,
119,2018-12-02,8.6,0.9,13.4,50,,,
119,2018-12-03,11.8,9.3,13.4,60,,,
119,2018-12-04,7.7,0.9,11.9,44,,,
119,2018-12-05,1.6,-3,6.7,29,,,
119,2018-12-06,2.8,-0.5,8.6,41,,,
119,2018-12-07,-5.6,-8.3,-0.2,27,,,
119,2018-12-08,-6.7,-10.2,-2.6,25,,,
119,2018-12-09,-6.2,-11.1,-0.7,18,,,
119,2018-12-10,-3,-9,5.8,15,,,
119,2018-12-11,0.2,-3.6,3.8,27,,,
119,2018-12-12,-1.1,-4.4,3.9,18,,,
119,2018-12-13,-2.1,-5.5,3.9,47,,,
119,2018-12-14,-4.2,-9.2,1.4,32,,,
119,2018-12-15,-3.2,-9.5,3.4,28,,,
119,2018-12-16,-0.1,-4.1,3.2,44,,,
119,2018-12-17,1.6,-2.8,7.4,29,,,
119,2018-12-18,1.2,-4.5,9.3,42,,,
119,2018-12-19,2.7,-2,10.4,34,,,
119,2018-12-20,2.6,-2.1,11.7,24,,,
119,2018-12-21,4.8,-2.4,11.3,34,,,
119,2018-12-22,6.6,0.6,13.1,32,,,
119,2018-12-23,3.7,-2.6,9.4,21,,,
119,2018-12-24,-2.1,-5.6,4.2,26,,,
119,2018-12-25,-0.5,-5.8,3.2,43,,,
119,2018-12-26,-0.4,-5.1,4.3,15,,,
119,2018-12-27,-8.5,-11.6,-4.8,15,,,
119,2018-12-28,-9.9,-13.2,-5.3,26,,,
119,2018-12-29,-6.4,-9.8,-1.8,20,,,
119,2018-12-30,-6.7,-11.6,-0.5,26,,,
119,2018-12-31,-4.9,-12.4,1.4,18,,,
131,2018-01-01,-0.2,-4.3,4.7,29,,,
131,2018-01-02,-0.7,-4.2,2.9,34,,,
131,2018-01-03,-2.6,-5,1.2,32,,,
131,2018-01-04,-3.2,-6.2,-0.9,36,,,
131,2018-01-05,-1.2,-3.7,3.3,39,,,
131,2018-01-06,-0.8,-4.2,3.9,35,,,
131,2018-01-07,-1.6,-6.9,2,46,,,
131,2018-01-08,0.9,-0.9,2.2,51,,,
131,2018-01-09,-2.6,-4.5,-0.3,64,,,
131,2018-01-10,-5.5,-9.1,-2.1,47,,,
131,2018-01-11,-9.3,-11.1,-5.8,51,,,
131,2018-01-12,-9.5,-15.3,-5.9,39,,,
131,2018-01-13,-4.3,-7.8,-0.5,57,,,
131,2018-01-14,-2.1,-9.3,4.6,53,,,
131,2018-01-15,4,0.4,8.8,48,,,
131,2018-01-16,3.2,-0.1,6.4,64,,,
131,2018-01-17,3.9,1.9,5.6,79,,,
131,2018-01-18,3.5,0.9,6,45,,,
131,2018-01-19,1.1,-2,5.8,23,,,
131,2018-01-20,1.7,-3.8,7.3,45,,,
131,2018-01-21,0.6,-3.4,5.4,27,,,
131,2018-01-22,2.6,-1.6,8.1,35,,,
131,2018-01-23,-8.1,-10.8,-1.6,35,,,
131,2018-01-24,-11.9,-14,-8.3,24,,,
131,2018-01-25,-12,-14.9,-7.9,26,,,
131,2018-01-26,-12.6,-15,-9.2,37,,,
131,2018-01-27,-9,-15.8,-2.4,27,,,
131,2018-01-28,-4.3,-6.6,0.3,26,,,
131,2018-01-29,-6.8,-8.5,-4,27,,,
131,2018-01-30,-4.1,-10.2,1.7,35,,,
131,2018-01-31,-0.6,-3.6,2.9,22,,,
131,2018-02-01,-2,-6.7,2.9,19,,,
131,2018-02-02,-2.3,-7.9,3.8,25,,,
131,2018-02-03,-5.4,-8.6,-2.3,34,,,
131,2018-02-04,-7.9,-10.3,-4.9,33,,,
131,2018-02-05,-8,-11.1,-4.5,26,,,
131,2018-02-06,-8.7,-11.6,-5.1,29,,,
131,2018-02-07,-7.6,-13.9,-2.1,25,,,
131,2018-02-08,-3.8,-10.8,3.3,22,,,
131,2018-02-09,0.9,-6.1,7.7,30,,,
131,2018-02-10,-0.1,-5.5,5.3,21,,,
131,2018-02-11,-5.1,-7.7,-0.8,30,,,
131,2018-02-12,-5.9,-10.2,-3,60,,,
131,2018-02-13,-1.3,-7.1,3.7,42,,,
131,2018-02-14,4.2,-2.2,10.5,50,,,
131,2018-02-15,0.2,-2.4,5.4,20,,,
131,2018-02-16,0,-5.4,5.8,18,,,
131,2018-02-17,-1.9,-4.4,2,17,,,
131,2018-02-18,-0.1,-3.4,3.7,20,,,
131,2018-02-19,2.1,-3.5,8.1,33,,,
131,2018-02-20,1.8,-2.6,7,21,,,
131,2018-02-21,-0.1,-3.1,4.4,17,,,
131,2018-02-22,1.3,-5.2,7.5,28,,,
131,2018-02-23,5.2,-0.2,10,40,,,
131,2018-02-24,5.4,1.1,10.9,16,,,
131,2018-02-25,3.3,-0.6,9.5,16,,,
131,2018-02-26,3.7,-4,11.4,18,,,
131,2018-02-27,6.1,-1.6,13.5,18,,,
131,2018-02-28,5.3,1.6,9.3,46,,,
131,2018-03-01,1.1,-2.7,5.3,37,,,
131,2018-03-02,0.7,-5.2,6.9,19,,,
131,2018-03-03,8.1,-1.7,17.8,21,,,
131,2018-03-04,13.5,8.4,21.5,40,,,
131,2018-03-05,5.6,2,11.4,50,,,
131,2018-03-06,5.3,-0.4,11.4,26,,,
131,2018-03-07,5.7,2.4,9.6,44,,,
131,2018-03-08,2.7,0.2,6.8,66,,,
131,2018-03-09,3.8,1.7,7.7,50,,,
131,2018-03-10,4.3,-1,11.2,33,,,
131,2018-03-11,7.4,3.1,14.2,25,,,
131,2018-03-12,8.9,0.3,17.4,19,,,
131,2018-03-13,12.4,3,20.7,33,,,
131,2018-03-14,15.9,8,23.4,32,,,
131,2018-03-15,12.8,9.1,15.3,65,,,
131,2018-03-16,5.7,3.6,9.1,46,,,
131,2018-03-17,6.9,-0.4,14.5,23,,,
131,2018-03-18,7.5,3.6,11.5,50,,,
131,2018-03-19,7.6,5.4,9.7,71,,,
131,2018-03-20,5.9,2.9,10.2,34,,,
131,2018-03-21,1.4,-0.6,3.9,47,,,
131,2018-03-22,5.3,0.3,11.9,26,,,
131,2018-03-23,6.2,0,13.9,27,,,
131,2018-03-24,8.7,2.5,16.1,36,,,
131,2018-03-25,10.4,3.6,19.5,26,,,
131,2018-03-26,11.9,3.7,19.9,36,,,
131,2018-03-27,14.2,6.6,21.9,32,,,
131,2018-03-28,15.3,9,22.1,24,,,
131,2018-03-29,15.9,10.5,21.4,41,,,
131,2018-03-30,15.4,11.2,21.4,31,,,
131,2018-03-31,16.1,9.8,23.5,31,,,
131,2018-04-01,16,10.2,20.7,42,,,
131,2018-04-02,18.6,11.8,25.6,34,,,
131,2018-04-03,19.3,14,26.1,34,,,
131,2018-04-04,12.7,9.7,18.1,69,,,
131,2018-04-05,8.5,7.1,9.7,68,,,
131,2018-04-06,7.3,3.2,12.1,35,,,
131,2018-04-07,5.2,2.9,9.4,21,,,
131,2018-04-08,8.1,1,13.3,21,,,
131,2018-04-09,11.6,5.6,17.7,23,,,
131,2018-04-10,16.5,6.6,24.2,21,,,
131,2018-04-11,14.9,10.9,20.1,24,,,
131,2018-04-12,13.9,7.3,20.8,16,,,
131,2018-04-13,13.9,5.9,19.4,15,,,
131,2018-04-14,8.8,7.1,13.3,22,,,
131,2018-04-15,10,6.3,16.2,36,,,
131,2018-04-16,11.9,4.8,18.7,29,,,
131,2018-04-17,13.7,8.8,20.2,25,,,
131,2018-04-18,14,6.7,21.8,17,,,
131,2018-04-19,15.8,7,24.2,14,,,
131,2018-04-20,19.9,10.8,29.5,21,,,
131,2018-04-21,20.2,12.1,29.6,11,,,
131,2018-04-22,17.1,12.6,21,28,,,
131,2018-04-23,11.4,10.3,17.3,46,,,
131,2018-04-24,12.2,9.8,15.6,38,,,
131,2018-04-25,14.8,6.9,22.5,18,,,
131,2018-04-26,16,9.4,24,21,,,
131,2018-04-27,16.2,9.7,23.1,29,,,
131,2018-04-28,16.9,10.9,24.6,25,,,
131,2018-04-29,17.2,8.3,26.3,20,,,
131,2018-04-30,19.8,12.7,27.1,37,,,
131,2018-05-01,20.9,16.7,25.7,48,,,
131,2018-05-02,17.2,11.2,23.8,59,,,
131,2018-05-03,12.6,9,17.4,31,,,
131,2018-05-04,15.3,8.3,22,17,,,
131,2018-05-05,19,11.4,26.7,19,,,
131,2018-05-06,15.8,14.7,19.8,51,,,
131,2018-05-07,18.2,15.1,22.5,48,,,
131,2018-05-08,17.1,13.5,21.3,43,,,
131,2018-05-09,16.1,9.7,22.1,32,,,
131,2018-05-10,16.5,11.3,23.7,30,,,
131,2018-05-11,17.1,11.3,24.3,22,,,
131,2018-05-12,15.7,13.1,17.6,54,,,
131,2018-05-13,17.4,15.1,20.4,61,,,
131,2018-05-14,20.4,13.9,26.9,42,,,
131,2018-05-15,24,16.2,30.1,35,,,
131,2018-05-16,25.3,22.4,27.2,61,,,
131,2018-05-17,26.3,24.7,31.1,53,,,
131,2018-05-18,19.3,14.5,25.2,73,,,
131,2018-05-19,17.6,12.8,22.2,36,,,
131,2018-05-20,17.8,11.2,23.1,21,,,
131,2018-05-21,17.5,12.7,21.7,44,,,
131,2018-05-22,18.9,14.5,25,39,,,
131,2018-05-23,18.9,15.1,23.1,27,,,
131,2018-05-24,19.5,11.9,27.2,30,,,
131,2018-05-25,20.4,13.6,26.4,22,,,
131,2018-05-26,22,14,30.5,21,,,
131,2018-05-27,21.3,17.4,26.5,35,,,
131,2018-05-28,23,15.5,30.6,33,,,
131,2018-05-29,23.3,20.2,28.2,45,,,
131,2018-05-30,21.9,18.3,28.6,34,,,
131,2018-05-31,21.2,15.2,26.9,35,,,
131,2018-06-01,24.2,17.4,30.5,26,,,
131,2018-06-02,24.2,17.6,31.1,16,,,
131,2018-06-03,24.1,16.5,31.1,21,,,
131,2018-06-04,23.5,19.1,29.3,28,,,
131,2018-06-05,23.9,19.6,28.7,36,,,
131,2018-06-06,24.2,19.5,30.5,36,,,
131,2018-06-07,23.9,19.1,30,32,,,
131,2018-06-08,21.9,18.5,26.4,50,,,
131,2018-06-09,23,18.1,28.2,43,,,
131,2018-06-10,21.5,19.2,25.2,46,,,
131,2018-06-11,20.6,18.7,23.2,53,,,
131,2018-06-12,22,18.5,27.4,38,,,
131,2018-06-13,23.1,17.5,28.1,39,,,
131,2018-06-14,22.5,19.4,26.9,42,,,
131,2018-06-15,21.8,18.4,26.3,36,,,
131,2018-06-16,22.3,16.6,28.6,34,,,
131,2018-06-17,23.3,18.2,29.3,38,,,
131,2018-06-18,25.7,20.7,31.6,31,,,
131,2018-06-19,21.5,19.7,24.9,54,,,
131,2018-06-20,23.4,19.5,28.9,34,,,
131,2018-06-21,24.1,19.3,29.9,23,,,
131,2018-06-22,25.7,18.6,32,19,,,
131,2018-06-23,25.1,20.6,31.3,29,,,
131,2018-06-24,26.3,20.2,33.4,27,,,
131,2018-06-25,27.3,20.7,33.4,29,,,
131,2018-06-26,23.6,20.9,26,51,,,
131,2018-06-27,25.5,22.5,30.5,50,,,
131,2018-06-28,24.7,23.2,26.8,66,,,
131,2018-06-29,26.3,21.9,31.5,38,,,
131,2018-06-30,25.7,23.6,29.4,57,,,
131,2018-07-01,22.1,20.3,26,64,,,
131,2018-07-02,23,20.7,25.8,72,,,
131,2018-07-03,26.7,22.9,31,52,,,
131,2018-07-04,26.1,24.3,31.1,58,,,
131,2018-07-05,25.7,23.1,31.5,54,,,
131,2018-07-06,23.7,21.8,25.6,57,,,
131,2018-07-07,23.7,19.6,28.6,43,,,
131,2018-07-08,22.7,18.5,27.1,49,,,
131,2018-07-09,20.8,19.4,22.6,67,,,
131,2018-07-10,26.2,21.4,30.6,61,,,
131,2018-07-11,28.7,25.7,32.7,53,,,
131,2018-07-12,29,25.7,32.6,55,,,
131,2018-07-13,29,26.1,33.7,49,,,
131,2018-07-14,29.1,25.5,34,47,,,
131,2018-07-15,29.7,25.5,34.2,44,,,
131,2018-07-16,29.5,24.8,34.7,44,,,
131,2018-07-17,28.9,25.4,33.8,45,,,
131,2018-07-18,29.1,25,34.5,44,,,
131,2018-07-19,29.2,24.9,34.5,39,,,
131,2018-07-20,30.1,24.5,35.4,40,,,
131,2018-07-21,31.3,26.1,37.1,36,,,
131,2018-07-22,31.4,25.8,37.8,35,,,
131,2018-07-23,30.9,27.4,35.4,40,,,
131,2018-07-24,31.6,26.6,37.1,39,,,
131,2018-07-25,31,28.1,34.7,48,,,
131,2018-07-26,30.8,26.8,35.4,45,,,
131,2018-07-27,31.2,26.9,36.6,40,,,
131,2018-07-28,29.1,24.8,35.9,50,,,
131,2018-07-29,30.3,25.8,35.6,35,,,
131,2018-07-30,30.7,25.9,35.5,37,,,
131,2018-07-31,31.5,25.5,36.7,36,,,
131,2018-08-01,32.7,26.6,38.3,32,,,
131,2018-08-02,33,27.9,37.9,35,,,
131,2018-08-03,32.7,28.9,38.2,34,,,
131,2018-08-04,30.7,28.2,34.9,46,,,
131,2018-08-05,30.1,27,34.7,45,,,
131,2018-08-06,30.3,27.3,35.1,50,,,
131,2018-08-07,31,27.9,35.8,45,,,
131,2018-08-08,30.8,27.3,35.7,38,,,
131,2018-08-09,29.8,26.7,34.4,48,,,
131,2018-08-10,30.5,27,35.6,41,,,
131,2018-08-11,29.8,26.7,33.8,46,,,
131,2018-08-12,30.1,25.7,34.8,39,,,
131,2018-08-13,31.9,26.7,37.1,38,,,
131,2018-08-14,32.4,28,37.1,35,,,
131,2018-08-15,33.1,28,39.1,26,,,
131,2018-08-16,29.8,25.9,36,38,,,
131,2018-08-17,26.8,22.8,31.7,35,,,
131,2018-08-18,26.6,20.8,31.6,31,,,
131,2018-08-19,27.6,22.5,32.8,34,,,
131,2018-08-20,28.9,24.2,35.1,36,,,
131,2018-08-21,27.6,26.2,29.9,47,,,
131,2018-08-22,30.8,23.6,38.1,33,,,
131,2018-08-23,29.8,26.8,33.4,47,,,
131,2018-08-24,25,23.8,27.1,70,,,
131,2018-08-25,24.7,22.9,27.8,61,,,
131,2018-08-26,21.5,19.7,24.7,63,,,
131,2018-08-27,23.2,20,26.9,82,,,
131,2018-08-28,26.1,24.1,29.8,67,,,
131,2018-08-29,27.9,24.7,32.1,47,,,
131,2018-08-30,26.2,23.9,30.4,65,,,
131,2018-08-31,23.1,19,27.3,59,,,
131,2018-09-01,24.8,19.5,29.9,41,,,
131,2018-09-02,24.3,19.6,28.2,49,,,
131,2018-09-03,24.5,21.8,30.2,60,,,
131,2018-09-04,24.1,21.5,28.2,42,,,
131,2018-09-05,24.1,19.7,29.6,35,,,
131,2018-09-06,23.6,19.9,28.1,51,,,
131,2018-09-07,21.7,17.2,26,44,,,
131,2018-09-08,21.2,15.1,27,28,,,
131,2018-09-09,21.7,15.7,27.9,29,,,
131,2018-09-10,22.2,17.3,27.2,38,,,
131,2018-09-11,20.6,15.5,25.1,38,,,
131,2018-09-12,22.3,15.9,27.8,41,,,
131,2018-09-13,22.3,20.2,24.8,60,,,
131,2018-09-14,21.6,19.4,25.1,67,,,
131,2018-09-15,21.9,20.8,23.9,74,,,
131,2018-09-16,22.5,21,25,57,,,
131,2018-09-17,22.9,20.2,27.6,38,,,
131,2018-09-18,22,17.1,27.5,31,,,
131,2018-09-19,21.3,16.9,24.3,56,,,
131,2018-09-20,20.1,17.2,22.2,63,,,
131,2018-09-21,19.4,17.8,21.6,63,,,
131,2018-09-22,21.2,17.3,26.6,32,,,
131,2018-09-23,19.6,14.7,26.7,35,,,
131,2018-09-24,17.5,13.8,22.7,28,,,
131,2018-09-25,17.6,10.7,24.4,26,,,
131,2018-09-26,18.6,14.6,23.6,39,,,
131,2018-09-27,18.4,12.3,24.8,38,,,
131,2018-09-28,17.8,13.3,21.6,49,,,
131,2018-09-29,20,13.9,26.6,34,,,
131,2018-09-30,18,15.1,24.1,35,,,
131,2018-10-01,14.9,11.8,18.6,46,,,
131,2018-10-02,16,11,21.3,38,,,
131,2018-10-03,16.3,10.1,23.1,36,,,
131,2018-10-04,19.7,13,25.9,35,,,
131,2018-10-05,17.2,15,20.5,52,,,
131,2018-10-06,18.4,16.8,22.2,65,,,
131,2018-10-07,17.7,14.1,22.7,33,,,
131,2018-10-08,14.4,9.3,20.4,25,,,
131,2018-10-09,15.2,10,20.3,36,,,
131,2018-10-10,14.4,10.6,16.9,35,,,
131,2018-10-11,11.2,6.3,15.1,28,,,
131,2018-10-12,11.2,5.8,17.4,32,,,
131,2018-10-13,12.3,5.5,19.8,35,,,
131,2018-10-14,13.5,7.5,19.9,36,,,
131,2018-10-15,15,9.4,21.4,41,,,
131,2018-10-16,13.7,10.8,18.9,39,,,
131,2018-10-17,12.8,8.1,19.2,21,,,
131,2018-10-18,11.1,5.8,17.3,42,,,
131,2018-10-19,12.7,7.7,18.1,35,,,
131,2018-10-20,12.9,6.5,20.8,19,,,
131,2018-10-21,12.8,6,20.7,20,,,
131,2018-10-22,13.8,8.1,20,32,,,
131,2018-10-23,11.7,8.1,18.2,55,,,
131,2018-10-24,12.3,7.3,18.3,44,,,
131,2018-10-25,13.3,6.6,21.6,35,,,
131,2018-10-26,12,10.8,13.4,61,,,
131,2018-10-27,9.8,7.6,12.8,37,,,
131,2018-10-28,10.6,6.3,16.2,57,,,
131,2018-10-29,9.7,6.6,13.8,48,,,
131,2018-10-30,7.4,2.9,11.8,38,,,
131,2018-10-31,8.3,4.8,13.2,28,,,
131,2018-11-01,7.9,1.6,15.7,28,,,
131,2018-11-02,9.9,2.8,18.3,20,,,
131,2018-11-03,10.7,4,19.2,21,,,
131,2018-11-04,11,4.1,19.3,26,,,
131,2018-11-05,11.1,4.8,18.2,36,,,
131,2018-11-06,12.2,6.2,19.1,33,,,
131,2018-11-07,12.7,10.6,14,68,,,
131,2018-11-08,14,12.5,16.2,76,,,
131,2018-11-09,12.4,9.4,16.2,40,,,
131,2018-11-10,12.3,7.8,19.2,44,,,
131,2018-11-11,9,4.3,11.5,65,,,
131,2018-11-12,9.3,5.1,14.8,31,,,
131,2018-11-13,9,4,15.4,43,,,
131,2018-11-14,9.5,4.4,16.1,39,,,
131,2018-11-15,9.7,3.9,16.3,35,,,
131,2018-11-16,9.9,6,15.6,35,,,
131,2018-11-17,7.1,2.8,12.2,31,,,
131,2018-11-18,6.3,0.7,11.3,37,,,
131,2018-11-19,8.5,3.6,13.3,38,,,
131,2018-11-20,7,1.1,13.4,18,,,
131,2018-11-21,4.4,2.6,7,43,,,
131,2018-11-22,3.8,-0.9,8.3,25,,,
131,2018-11-23,2.5,-1.6,7.4,20,,,
131,2018-11-24,4,0.3,6.6,37,,,
131,2018-11-25,6.9,4.3,11.8,46,,,
131,2018-11-26,5.7,-0.2,13.1,44,,,
131,2018-11-27,7.8,0.4,14.2,52,,,
131,2018-11-28,6.1,2.2,10.1,13,,,
131,2018-11-29,5.1,-0.3,9.6,24,,,
131,2018-11-30,4.9,0.1,10.1,31,,,
131,2018-12-01,5.3,0.6,11,40,,,
131,2018-12-02,7.7,1.4,14.6,44,,,
131,2018-12-03,11.8,8.5,14.2,66,,,
131,2018-12-04,9,2.9,13.7,51,,,
131,2018-12-05,1.7,-1.4,4.1,40,,,
131,2018-12-06,2.8,0,6,47,,,
131,2018-12-07,-4.7,-6.8,2.2,30,,,
131,2018-12-08,-6.2,-9.2,-3,31,,,
131,2018-12-09,-5.7,-9.9,-1.2,23,,,
131,2018-12-10,-2.5,-8.3,3.4,14,,,
131,2018-12-11,-1.2,-2.3,0.2,32,,,
131,2018-12-12,-0.9,-3.3,2.8,24,,,
131,2018-12-13,-1.3,-5.3,4.4,51,,,
131,2018-12-14,-2.9,-6.8,1.4,30,,,
131,2018-12-15,-2.7,-8.5,3.1,17,,,
131,2018-12-16,0.2,-3.3,4.3,52,,,
131,2018-12-17,3.1,-0.1,7.5,24,,,
131,2018-12-18,2.9,-1.7,8.3,47,,,
131,2018-12-19,5.8,1.5,11.8,36,,,
131,2018-12-20,4.1,1.3,9.6,27,,,
131,2018-12-21,4.6,-1.4,10.3,40,,,
131,2018-12-22,7,2,12.9,34,,,
131,2018-12-23,5,-0.3,9.2,25,,,
131,2018-12-24,-0.7,-4,4,25,,,
131,2018-12-25,-0.6,-5.9,3.9,45,,,
131,2018-12-26,1.2,-2.3,5,23,,,
131,2018-12-27,-7,-8.8,-2.3,15,,,
131,2018-12-28,-9,-11.6,-5.2,27,,,
131,2018-12-29,-6,-9.9,-2.3,23,,,
131,2018-12-30,-5.7,-10.3,-0.5,24,,,
131,2018-12-31,-4.7,-10.4,1.8,25,,,
133,2018-01-01,-0.7,-5.3,4.9,26,,,
133,2018-01-02,-1,-4.7,4.1,52,,,
133,2018-01-03,-2.4,-6,2.7,31,,,
133,2018-01-04,-2.9,-6.3,-0.2,39,,,
133,2018-01-05,-0.9,-3.7,3.9,41,,,
133,2018-01-06,-0.7,-5,5.6,41,,,
133,2018-01-07,-1.4,-6.6,2.2,55,,,
133,2018-01-08,1.5,-0.1,2.6,62,,,
133,2018-01-09,-1.5,-3.6,0.7,62,,,
133,2018-01-10,-5.1,-9,-1,52,,,
133,2018-01-11,-9.3,-12.6,-4.9,55,,,
133,2018-01-12,-8.4,-13.7,-3.9,44,,,
133,2018-01-13,-2.2,-6.4,4.3,53,,,
133,2018-01-14,-0.4,-7.3,7,51,,,
133,2018-01-15,5.5,0.8,11,50,,,
133,2018-01-16,3.6,0.2,7.4,63,,,
133,2018-01-17,4.2,2.5,6,88,,,
133,2018-01-18,3.7,-0.1,7.1,56,,,
133,2018-01-19,0.3,-3.6,5.8,26,,,
133,2018-01-20,0.8,-4.8,7.9,49,,,
133,2018-01-21,1.1,-4,6.5,25,,,
133,2018-01-22,3,-0.4,8.3,39,,,
133,2018-01-23,-7.3,-11.4,-0.4,36,,,
133,2018-01-24,-11.7,-15.4,-7.2,33,,,
133,2018-01-25,-10.9,-16.3,-5.6,29,,,
133,2018-01-26,-11.8,-16.2,-5.1,32,,,
133,2018-01-27,-8.5,-15.6,-1.1,23,,,
133,2018-01-28,-3.5,-7.1,1.6,32,,,
133,2018-01-29,-6.8,-9.5,-2.5,32,,,
133,2018-01-30,-4.4,-11.7,1.7,35,,,
133,2018-01-31,-0.1,-3.4,3.8,32,,,
133,2018-02-01,-2.1,-6.6,4.1,20,,,
133,2018-02-02,-2.7,-9,4.5,24,,,
133,2018-02-03,-4.7,-8.2,-1.4,29,,,
133,2018-02-04,-7.3,-11.2,-2.5,28,,,
133,2018-02-05,-8.1,-12.5,-2.4,21,,,
133,2018-02-06,-8.2,-13.2,-3.2,21,,,
133,2018-02-07,-7.3,-13.9,0,28,,,
133,2018-02-08,-3.8,-11.2,4.5,24,,,
133,2018-02-09,1.4,-5.7,9,36,,,
133,2018-02-10,0.5,-5.2,6.8,21,,,
133,2018-02-11,-3.7,-7.7,0.6,32,,,
133,2018-02-12,-4.8,-9.5,-0.4,60,,,
133,2018-02-13,-0.8,-6.7,4.4,44,,,
133,2018-02-14,5.6,-0.8,11.6,58,,,
133,2018-02-15,0.8,-3.2,7.2,17,,,
133,2018-02-16,0.4,-5.2,7.5,17,,,
133,2018-02-17,-1.1,-4.9,4.1,16,,,
133,2018-02-18,-0.1,-3.7,4.3,22,,,
133,2018-02-19,2.5,-3.4,8.8,30,,,
133,2018-02-20,1.9,-3.3,8.1,27,,,
133,2018-02-21,-0.1,-3.8,5.4,13,,,
133,2018-02-22,0.5,-7.3,7.6,29,,,
133,2018-02-23,5.5,0.2,10,46,,,
133,2018-02-24,6,0.7,11.8,25,,,
133,2018-02-25,4,-0.6,11.1,15,,,
133,2018-02-26,4,-4.2,13,17,,,
133,2018-02-27,6.3,-1.9,13.1,17,,,
133,2018-02-28,5.3,1.4,9.9,43,,,
133,2018-03-01,2,-3.2,4.8,33,,,
133,2018-03-02,1.1,-6.2,8.7,20,,,
133,2018-03-03,8.6,-1.7,18.7,23,,,
133,2018-03-04,15.1,9.5,23.1,46,,,
133,2018-03-05,6.6,3.3,14.5,77,,,
133,2018-03-06,5.6,-0.4,12.5,25,,,
