지점,일시,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),최저기온위험지수,일교차위험지수,습도위험지수
119,2016-11-01,2.4,-1.2,8.1,26,,,
119,2016-11-02,4.1,-2.7,10.9,30.8,,,
119,2016-11-03,8.3,3.8,14.8,31,,,
119,2016-11-04,11.5,4.7,16.5,59.8,,,
119,2016-11-05,14.2,9.7,20,60,,,
119,2016-11-06,14.8,11.9,19.1,45,,,
119,2016-11-07,13.5,8.9,18.6,51,,,
119,2016-11-08,5.3,0.4,9.2,38,,,
119,2016-11-09,2.8,-2.3,9.5,23,,,
119,2016-11-10,6.8,1.1,11.5,43,,,
119,2016-11-11,8.7,4.6,14.8,34.8,,,
119,2016-11-12,10.4,3,17.8,34,,,
119,2016-11-13,13.7,9.7,18.4,66,,,
119,2016-11-14,13.5,9.9,17.5,64,,,
119,2016-11-15,6.5,2.7,11.3,29,,,
119,2016-11-16,5.2,-1.3,12.6,26,,,
119,2016-11-17,8,2.1,16.5,39,,,
119,2016-11-18,9.7,2.8,15.4,44,,,
119,2016-11-19,12.8,10.8,14.8,76.9,,,
119,2016-11-20,10.6,5.3,16.4,23,,,
119,2016-11-21,9.5,3.7,13.9,45,,,
119,2016-11-22,3.5,-1.2,9,29,,,
119,2016-11-23,-0.2,-3.7,4.4,17.3,,,
119,2016-11-24,-0.8,-4.6,3.8,23,,,
119,2016-11-25,1.3,-3.9,7.3,34,,,
119,2016-11-26,1.1,-2,3.8,43.7,,,
119,2016-11-27,4.2,0.2,8.3,70,,,
119,2016-11-28,2.4,-0.8,7.3,33,,,
119,2016-11-29,1.4,-3.9,8.2,27,,,
119,2016-11-30,6.2,-1.2,10.5,40.6,,,
119,2016-12-01,4.9,-0.5,8.9,19.7,,,
119,2016-12-02,1.5,-4.2,8.7,26,,,
119,2016-12-03,3.3,-2.8,11.5,43,,,
119,2016-12-04,4.7,0.4,8.7,48.3,,,
119,2016-12-05,6.8,1.7,12,45,,,
119,2016-12-06,-0.5,-3.6,4.9,17,,,
119,2016-12-07,2.2,-4.4,8.6,47,,,
119,2016-12-08,2.8,-3.8,7.8,53.6,,,
119,2016-12-09,2.3,-2.4,6.3,41,,,
119,2016-12-10,-0.7,-5,5.2,32,,,
119,2016-12-11,-1.5,-7.2,5.5,26,,,
119,2016-12-12,2.5,-4.5,8.8,28,,,
119,2016-12-13,2.6,-1.4,8.7,46,,,
119,2016-12-14,-0.6,-2.4,1.6,56,,,
119,2016-12-15,-3.5,-6.2,0.6,28.7,,,
119,2016-12-16,-3.6,-8.8,1.4,23.3,,,
119,2016-12-17,3.5,-2.4,10.1,50,,,
119,2016-12-18,5.2,1.5,8.1,62,,,
119,2016-12-19,7.4,3.8,12.6,62,,,
119,2016-12-20,6.1,1.9,14.6,45,,,
119,2016-12-21,8.3,1.2,13.6,48.4,,,
119,2016-12-22,6.2,2.7,13.1,78.1,,,
119,2016-12-23,-1,-2.5,2.7,59.4,,,
119,2016-12-24,-1.6,-3.7,1.8,53,,,
119,2016-12-25,1.3,-4.9,7.5,53,,,
119,2016-12-26,3.3,0.7,5.5,58,,,
119,2016-12-27,-0.9,-5.7,3,31,,,
119,2016-12-28,-3.3,-8.5,3.2,31,,,
119,2016-12-29,-3.1,-5.7,0.3,30.7,,,
119,2016-12-30,-3.3,-9.5,3.5,40,,,
119,2016-12-31,0.8,-3.8,5.5,58,,,
131,2016-01-01,1.5,-4.2,6.2,43,,,
131,2016-01-02,6,1.4,11.5,46,,,
131,2016-01-03,6.5,2,11.3,52,,,
131,2016-01-04,4.4,0.3,7,21,,,
131,2016-01-05,-0.6,-2.3,2.7,17,,,
131,2016-01-06,-0.1,-4.9,3.4,32,,,
131,2016-01-07,-0.6,-2.8,2.7,27,,,
131,2016-01-08,-0.9,-3.8,2.3,26,,,
131,2016-01-09,0.7,-1.9,4.9,30,,,
131,2016-01-10,1.2,-1,4.6,26,,,
131,2016-01-11,-1.6,-3.8,2.2,23,,,
131,2016-01-12,-3.2,-7.3,1.6,19,,,
131,2016-01-13,-2.3,-4.9,0.9,43.8,,,
131,2016-01-14,-1.8,-5.8,2.1,27,,,
131,2016-01-15,0.1,-3.5,4.9,38,,,
131,2016-01-16,0.3,-4.1,5.8,37,,,
131,2016-01-17,2,-1.2,6.2,45,,,
131,2016-01-18,-4.4,-9.8,1.6,48,,,
131,2016-01-19,-9.8,-12,-6.8,40,,,
131,2016-01-20,-9.4,-13.1,-5.8,35,,,
131,2016-01-21,-6.5,-10.1,-2.5,29,,,
131,2016-01-22,-6,-10.5,-1.5,24,,,
131,2016-01-23,-9.2,-13.5,-5.2,24,,,
131,2016-01-24,-13.2,-16.3,-10.7,41,,,
131,2016-01-25,-8.3,-13.4,-3.3,41,,,
131,2016-01-26,-2.4,-7.3,2.7,43,,,
131,2016-01-27,-0.6,-5.4,4.4,36,,,
131,2016-01-28,-0.5,-5.2,2.5,45,,,
131,2016-01-29,2.8,0.4,5.3,39,,,
131,2016-01-30,2.1,-0.8,7.7,46,,,
131,2016-01-31,-2,-3.7,1.7,26,,,
131,2016-02-01,-4.6,-7,-0.7,28,,,
131,2016-02-02,-4.2,-8.8,1,21,,,
131,2016-02-03,-2,-9.1,4,31,,,
131,2016-02-04,-0.1,-4.2,4.7,16,,,
131,2016-02-05,-0.8,-4.4,3.7,24,,,
131,2016-02-06,-2.1,-4.3,1.7,20,,,
131,2016-02-07,-2.6,-9.4,3.3,21,,,
131,2016-02-08,1.5,-6.1,6.9,32,,,
131,2016-02-09,2.1,-1.1,6.3,21,,,
131,2016-02-10,2.5,-4.6,10.9,14,,,
131,2016-02-11,7,-0.5,13.9,22,,,
131,2016-02-12,9.6,6.7,11.2,39,,,
131,2016-02-13,12.6,9.6,18.8,59,,,
131,2016-02-14,-0.8,-4.8,10.3,49,,,
131,2016-02-15,-4.4,-7.7,-1.4,30.5,,,
131,2016-02-16,-1.4,-4.2,2.9,44.4,,,
131,2016-02-17,1,-3.8,6.4,25,,,
131,2016-02-18,3.7,-2.4,9.2,30,,,
131,2016-02-19,3,0.7,5.5,46,,,
131,2016-02-20,2.3,-0.5,7.5,24,,,
131,2016-02-21,0.6,-3.2,5.2,15,,,
131,2016-02-22,2.5,-1.9,6.9,13,,,
131,2016-02-23,2,-2.1,6.3,16,,,
131,2016-02-24,-2,-5.4,2.5,24,,,
131,2016-02-25,0.3,-5,5.4,26,,,
131,2016-02-26,2.3,-1.9,5.3,52,,,
131,2016-02-27,3.9,-0.7,9,34,,,
131,2016-02-28,0.4,-3.4,4.3,53,,,
131,2016-02-29,-2.8,-5.9,-0.4,40,,,
131,2016-03-01,-2.3,-7.3,2.8,31,,,
131,2016-03-02,3,-3.4,9.7,25,,,
131,2016-03-03,6.9,0.1,13.9,35,,,
131,2016-03-04,9.7,5.1,13.7,46,,,
131,2016-03-05,13.2,9.8,16.9,60.7,,,
131,2016-03-06,9.6,6.6,13.6,22,,,
131,2016-03-07,9.2,3.9,15.5,34,,,
131,2016-03-08,4.6,1.4,7.6,17,,,
131,2016-03-09,1.7,-1,7.1,22,,,
131,2016-03-10,0.1,-2.4,3.9,18,,,
131,2016-03-11,0.3,-3.2,4.9,15,,,
131,2016-03-12,2.7,-3.4,8.9,21,,,
131,2016-03-13,3.7,0.6,7.5,28,,,
131,2016-03-14,4.5,1,10.1,31,,,
131,2016-03-15,6,-0.9,13,15,,,
131,2016-03-16,9,3.7,16.5,15,,,
131,2016-03-17,10.1,1.1,17.7,12,,,
131,2016-03-18,11.3,9,14.9,39,,,
131,2016-03-19,10.4,5.7,17.6,26,,,
131,2016-03-20,10,3.8,16.8,26,,,
131,2016-03-21,9.7,3.8,17.2,24,,,
131,2016-03-22,9.3,3.4,17,17,,,
131,2016-03-23,7.5,5,13.1,19,,,
131,2016-03-24,6.8,2,12.8,18,,,
131,2016-03-25,6.6,1.7,12.4,20,,,
131,2016-03-26,6.2,1.1,12.6,16,,,
131,2016-03-27,7.1,0.9,14.3,14,,,
131,2016-03-28,9.6,0.2,17.6,10,,,
131,2016-03-29,12.6,6.5,18.6,23.7,,,
131,2016-03-30,13.1,7.5,20.4,14,,,
131,2016-03-31,13.3,5.1,20.6,12,,,
131,2016-04-01,15.3,5.9,24.9,8,,,
131,2016-04-02,15.9,7.5,24,12,,,
131,2016-04-03,12.1,9.5,14.9,45,,,
131,2016-04-04,13.1,9.4,18.1,28,,,
131,2016-04-05,12.6,5.8,19.9,10,,,
131,2016-04-06,13.8,6.3,22.9,13,,,
131,2016-04-07,12.7,7.8,18.8,32,,,
131,2016-04-08,13.8,8.4,22.2,18,,,
131,2016-04-09,15.7,9.4,23,30,,,
131,2016-04-10,16,11,24.2,22.1,,,
131,2016-04-11,12.8,8.1,18.7,21,,,
131,2016-04-12,14.3,8.1,21,23,,,
131,2016-04-13,14,9.7,19.1,42,,,
131,2016-04-14,15,12,18.7,33,,,
131,2016-04-15,15.8,6.9,23.9,12,,,
131,2016-04-16,15.2,10,21.3,23,,,
131,2016-04-17,12.3,8.9,16.1,22,,,
131,2016-04-18,12.3,8,18.5,27,,,
131,2016-04-19,12.4,7.6,19,14,,,
131,2016-04-20,13.1,8.4,18.3,23.9,,,
131,2016-04-21,13.3,9.3,17.1,76.2,,,
131,2016-04-22,17.1,13.1,24.9,21,,,
131,2016-04-23,14.7,10.8,20.7,11,,,
131,2016-04-24,15.5,7.3,23,16,,,
131,2016-04-25,17.7,9.8,25.6,12,,,
131,2016-04-26,20.6,10.7,29.1,13,,,
131,2016-04-27,14.1,10.5,20.9,27,,,
131,2016-04-28,15.1,10.3,20.9,29,,,
131,2016-04-29,16.1,10.1,22.7,29,,,
131,2016-04-30,17.3,10.2,24.7,25,,,
131,2016-05-01,19.9,12,27.3,15,,,
131,2016-05-02,20.2,13.7,28.6,21,,,
131,2016-05-03,14.3,10.1,18.6,52,,,
131,2016-05-04,17.2,12.3,22.7,13,,,
131,2016-05-05,19.8,10.2,27.6,12,,,
131,2016-05-06,19.7,14.5,24.4,40,,,
131,2016-05-07,16.9,11.4,22.8,15.9,,,
131,2016-05-08,19,10.2,27.4,15,,,
131,2016-05-09,19.9,14.6,26.5,19,,,
131,2016-05-10,14,12.2,18.3,49,,,
131,2016-05-11,17.1,12.2,23.1,32,,,
131,2016-05-12,18.9,12.2,25.8,23,,,
131,2016-05-13,17.8,13.9,23.4,30,,,
131,2016-05-14,19.9,14.1,25.6,24,,,
131,2016-05-15,19.6,12.7,26.2,32,,,
131,2016-05-16,15.7,9.5,22.3,12,,,
131,2016-05-17,19.2,10.8,26.9,20,,,
131,2016-05-18,21.8,12.8,29.3,15,,,
131,2016-05-19,23.6,15.4,31.3,8,,,
131,2016-05-20,23.3,15.8,30.3,7,,,
131,2016-05-21,23.1,15.9,29.1,12,,,
131,2016-05-22,23.3,14.9,30.1,9,,,
131,2016-05-23,23,16.1,29.9,18.7,,,
131,2016-05-24,18.4,15.7,22.2,39,,,
131,2016-05-25,19,12.8,25.6,39,,,
131,2016-05-26,20.9,16.8,25.1,44,,,
131,2016-05-27,22.4,17.4,28.6,16,,,
131,2016-05-28,22,18.1,27.8,25,,,
131,2016-05-29,21,17.4,26.7,18,,,
131,2016-05-30,22.2,15.9,29,25,,,
131,2016-05-31,22.3,16.9,28.4,24,,,
131,2016-06-01,23,17.7,28.1,27,,,
131,2016-06-02,23,16.8,29.1,16,,,
131,2016-06-03,22.6,17.4,28.7,20,,,
131,2016-06-04,20.7,18.3,23.1,35,,,
131,2016-06-05,23.3,15.7,30.2,18,,,
131,2016-06-06,20.3,17.4,22.3,33,,,
131,2016-06-07,21.7,18,26.6,37,,,
131,2016-06-08,21.7,18.4,26.6,37,,,
131,2016-06-09,23.3,17.3,29.8,27,,,
131,2016-06-10,25.2,19.8,31.8,29,,,
131,2016-06-11,25.1,21.3,30.2,40,,,
131,2016-06-12,24.3,21.4,27.6,58.7,,,
131,2016-06-13,23.5,19.9,28.6,33,,,
131,2016-06-14,24.1,19.3,30,34.4,,,
131,2016-06-15,22.4,20.5,26.7,39,,,
131,2016-06-16,21.6,18.8,25.3,43,,,
131,2016-06-17,23.4,17.8,29.2,33,,,
131,2016-06-18,24.9,18.7,30.9,27,,,
131,2016-06-19,25.2,21.3,30.4,33,,,
131,2016-06-20,24.8,20,30.8,30,,,
131,2016-06-21,26.2,20.8,32,29,,,
131,2016-06-22,25.4,22.6,29.7,40,,,
131,2016-06-23,25.9,21.3,31.8,34,,,
131,2016-06-24,21.6,19.7,25.3,58.9,,,
131,2016-06-25,22.8,18.2,28.5,29,,,
131,2016-06-26,24,18.3,30.3,25,,,
131,2016-06-27,24.2,18.8,29.3,28,,,
131,2016-06-28,24.2,19.1,30.1,27,,,
131,2016-06-29,24.5,21.1,28,46,,,
131,2016-06-30,25.1,22.7,28.9,56,,,
131,2016-07-01,24.6,22.8,29.5,52,,,
131,2016-07-02,24.5,22,28.8,49.4,,,
131,2016-07-03,22.8,20.5,25.1,51,,,
131,2016-07-04,21.8,19.4,24.8,89.7,,,
131,2016-07-05,25.5,21.9,29.2,68.2,,,
131,2016-07-06,24.2,21.6,29.8,55.2,,,
131,2016-07-07,25.4,22.1,28.9,61.9,,,
131,2016-07-08,27,22.9,32.8,36,,,
131,2016-07-09,27.2,22.7,32.8,33,,,
131,2016-07-10,27,21.9,32.1,36,,,
131,2016-07-11,27.4,23.2,33.2,35,,,
131,2016-07-12,25.1,21.9,29.3,59,,,
131,2016-07-13,25.8,22.8,29.5,48.2,,,
131,2016-07-14,25.6,22.2,30.5,43,,,
131,2016-07-15,25.5,21.5,29.6,40.5,,,
131,2016-07-16,21.8,20.1,23.6,71,,,
131,2016-07-17,22.7,20.8,25.2,65,,,
131,2016-07-18,24,20.8,28.5,43,,,
131,2016-07-19,27.1,20.2,32.6,36,,,
131,2016-07-20,27.1,23.3,31.1,46,,,
131,2016-07-21,26.9,22.7,31.7,43,,,
131,2016-07-22,28.5,23.9,33,43,,,
131,2016-07-23,29.4,25.1,33.8,47,,,
131,2016-07-24,29.6,26.8,33.6,48.9,,,
131,2016-07-25,29.3,26.6,33.3,49,,,
131,2016-07-26,29,24.7,33.6,37.8,,,
131,2016-07-27,28.3,25.7,32,51.5,,,
131,2016-07-28,29.2,26.4,33.3,37,,,
131,2016-07-29,26.3,24.5,29.6,65.3,,,
131,2016-07-30,27.2,24.8,32.4,57.9,,,
131,2016-07-31,28.8,25.1,33.8,43,,,
131,2016-08-01,28.2,24.5,33,40,,,
131,2016-08-02,27.2,22.8,30.1,48.3,,,
131,2016-08-03,27.1,23,32.1,42,,,
131,2016-08-04,28.9,24.3,33.4,42,,,
131,2016-08-05,29.9,24.9,34.8,34,,,
131,2016-08-06,29.5,25.1,35.3,34,,,
131,2016-08-07,29.3,25.3,35.1,39,,,
131,2016-08-08,29.6,24.2,34.8,38,,,
131,2016-08-09,28.9,25.3,34.5,41,,,
131,2016-08-10,29.8,26,34.4,38,,,
131,2016-08-11,29.7,24.5,35,39,,,
131,2016-08-12,29.9,25.3,34.9,31,,,
131,2016-08-13,29.6,25.6,34.1,36,,,
131,2016-08-14,29.5,26.4,34,45.7,,,
131,2016-08-15,29.3,26.2,34.4,32,,,
131,2016-08-16,29.4,26.1,34.3,35,,,
131,2016-08-17,29.7,25.8,34.4,33,,,
131,2016-08-18,30.2,25.9,35.2,35,,,
131,2016-08-19,30.3,26.6,34.7,33,,,
131,2016-08-20,30.9,26.8,36.3,25,,,
131,2016-08-21,29.5,25.3,34.2,28.9,,,
131,2016-08-22,29.9,24.4,35.3,29,,,
131,2016-08-23,28.5,25.2,33.8,35,,,
131,2016-08-24,29.4,25.1,34,28,,,
131,2016-08-25,28.6,24.3,33.4,39,,,
131,2016-08-26,21.6,18.1,27.6,54.4,,,
131,2016-08-27,22.6,17.1,26.8,32,,,
131,2016-08-28,19.9,17.4,23.7,53,,,
131,2016-08-29,19.7,16.7,25.8,31,,,
131,2016-08-30,19.2,16.3,23.1,53.2,,,
131,2016-08-31,19.9,16.3,23.7,49,,,
131,2016-09-01,25.6,18.4,31.4,32.2,,,
131,2016-09-02,23.3,21.4,26,53.2,,,
131,2016-09-03,25.2,20.6,30.8,36,,,
131,2016-09-04,25.5,21.9,30.1,49,,,
131,2016-09-05,26.4,23.3,31.4,43.9,,,
131,2016-09-06,24.3,20.4,28,47,,,
131,2016-09-07,23.9,20.5,28.2,41,,,
131,2016-09-08,23.8,20.3,28.9,38.9,,,
131,2016-09-09,23.8,20.1,29.1,37.1,,,
131,2016-09-10,24.3,19.6,29.1,39,,,
131,2016-09-11,24.9,20.9,29.4,31,,,
131,2016-09-12,24.5,22.1,28.6,41,,,
131,2016-09-13,24.5,19.5,29.1,37,,,
131,2016-09-14,24.7,21,29.7,39,,,
131,2016-09-15,23.7,18.3,29.3,27,,,
131,2016-09-16,22.8,20.1,26.6,55,,,
131,2016-09-17,20.2,19.6,21.1,94,,,
131,2016-09-18,19.5,17.9,21.7,68,,,
131,2016-09-19,20.2,16.5,24.3,47,,,
131,2016-09-20,19.4,14.2,24.9,28,,,
131,2016-09-21,19.3,13.4,23.9,31,,,
131,2016-09-22,21,16.7,26.2,32,,,
131,2016-09-23,21.4,16,27.1,31,,,
131,2016-09-24,22.1,16.5,28.1,30,,,
131,2016-09-25,21.3,17.6,26.4,48,,,
131,2016-09-26,22.6,17.7,26.9,45.5,,,
131,2016-09-27,22.2,20.4,25,73,,,
131,2016-09-28,22.2,0,26.8,0,,,
131,2016-09-29,20.5,18.6,22,57,,,
131,2016-09-30,18.3,16.9,19.8,65.8,,,
131,2016-10-01,19.4,16.1,22.9,62,,,
131,2016-10-02,21,17.7,23.8,57,,,
131,2016-10-03,23.6,20,29,57,,,
131,2016-10-04,21.9,16.7,28.6,37,,,
131,2016-10-05,19.8,16.9,24.6,53,,,
131,2016-10-06,18.7,15.7,23.6,32,,,
131,2016-10-07,18.7,14.9,24,40.9,,,
131,2016-10-08,17.4,14.4,22,38,,,
131,2016-10-09,11.7,8.4,16.9,30,,,
131,2016-10-10,12.5,8.1,16.7,38,,,
131,2016-10-11,14.6,10.3,20.4,34,,,
131,2016-10-12,15.1,11.4,20.2,30,,,
131,2016-10-13,14.4,9.7,19.7,21,,,
131,2016-10-14,15.4,9.1,22.7,33,,,
131,2016-10-15,17.9,11.1,25.4,33.2,,,
131,2016-10-16,17.3,14.9,20.4,49,,,
131,2016-10-17,17.9,15.2,22.5,48,,,
131,2016-10-18,16.4,13.7,20.9,59,,,
131,2016-10-19,16.9,12.4,23,46,,,
131,2016-10-20,16.7,11.5,21.4,50,,,
131,2016-10-21,17.4,16.2,19,48.4,,,
131,2016-10-22,17.9,14.7,21.7,39.4,,,
131,2016-10-23,14.7,11.2,18.1,44,,,
131,2016-10-24,14.8,8.5,19.7,36,,,
131,2016-10-25,14.3,11.4,19.6,49.4,,,
131,2016-10-26,12.8,10.3,16.2,66,,,
131,2016-10-27,14.5,9.4,19.5,49.4,,,
131,2016-10-28,14,12.5,16.3,49,,,
131,2016-10-29,9.3,6.1,12.9,35,,,
131,2016-10-30,7.1,1.8,13.6,14,,,
131,2016-10-31,7.4,4.9,9.9,46.9,,,
131,2016-11-01,2.9,-0.1,7.3,19,,,
131,2016-11-02,4.7,-2.6,10.8,24.2,,,
131,2016-11-03,8.2,3.9,14.2,27,,,
131,2016-11-04,10,2.1,17.1,42.4,,,
131,2016-11-05,13.6,8.8,19.4,49,,,
131,2016-11-06,13.3,10.1,17,45,,,
131,2016-11-07,14.2,10.5,18.8,41,,,
131,2016-11-08,6.2,1.5,10.5,37,,,
131,2016-11-09,3,-1.4,8.2,27,,,
131,2016-11-10,6,1.8,12,35,,,
131,2016-11-11,9.2,5.1,14.6,34.4,,,
131,2016-11-12,9.7,3,17.6,31,,,
131,2016-11-13,12.7,6.8,19.2,38.5,,,
131,2016-11-14,14.8,9.6,21,45,,,
131,2016-11-15,7.6,3.5,14,24,,,
131,2016-11-16,5.2,-0.7,10.9,27,,,
131,2016-11-17,7.5,1.2,13.8,33,,,
131,2016-11-18,8.6,3.6,13.5,41,,,
131,2016-11-19,11.6,9.5,13.4,83.7,,,
131,2016-11-20,11.1,6.7,15.5,35,,,
131,2016-11-21,8.4,5.3,10.5,61,,,
131,2016-11-22,4.2,0.5,8.9,33,,,
131,2016-11-23,0.4,-2.6,4.6,20.3,,,
131,2016-11-24,-0.8,-3.9,3.6,22,,,
131,2016-11-25,0.8,-4.2,5.8,32,,,
131,2016-11-26,0.3,-3.1,2.9,46.8,,,
131,2016-11-27,3.3,0.9,7.6,67,,,
131,2016-11-28,2.8,0.2,7.4,29.3,,,
131,2016-11-29,2.2,-2.7,7.3,24,,,
131,2016-11-30,5.3,0,11.1,0,,,
131,2016-12-01,5.5,0,9.5,0,,,
131,2016-12-02,2,-3.4,7.5,27.5,,,
131,2016-12-03,3,-3,9.9,35,,,
131,2016-12-04,4.3,-0.2,8.4,44.4,,,
131,2016-12-05,8.1,4,14.3,41,,,
131,2016-12-06,0.6,-2.6,4.8,18,,,
131,2016-12-07,2,-4.1,7.5,42,,,
131,2016-12-08,3.1,-2.5,8.1,43.5,,,
131,2016-12-09,3.7,-0.5,6.6,36,,,
131,2016-12-10,-0.1,-3.8,5.1,20,,,
131,2016-12-11,-0.9,-6.2,5.8,22,,,
131,2016-12-12,2.9,-3.7,9.5,28,,,
131,2016-12-13,4,0.7,9.2,41,,,
131,2016-12-14,0.7,-1.5,2.5,57,,,
131,2016-12-15,-2,-5,1.2,21.6,,,
131,2016-12-16,-2.5,-7.1,1.3,20.5,,,
131,2016-12-17,4.1,-1.3,10,43,,,
131,2016-12-18,4.2,-0.5,9.3,48,,,
131,2016-12-19,7.2,3.4,11,64,,,
131,2016-12-20,7.6,3.9,12.2,52,,,
131,2016-12-21,8.9,2.8,14.2,51.8,,,
131,2016-12-22,7.6,3.6,13.8,64.1,,,
131,2016-12-23,0.4,-2,3.6,61.5,,,
131,2016-12-24,-1.4,-2.7,0.5,53,,,
131,2016-12-25,0.8,-4.4,5.4,56,,,
131,2016-12-26,2.9,2,3.8,71,,,
131,2016-12-27,-0.2,-4.6,2.7,34,,,
131,2016-12-28,-2.5,-7,2.6,26,,,
131,2016-12-29,-2.6,-4,-0.3,24.9,,,
131,2016-12-30,-1.8,-7.5,3,31,,,
131,2016-12-31,1.1,-2.7,4.7,62,,,
133,2016-01-01,1.6,-4.2,7.7,51,,,
133,2016-01-02,6.6,2,12.3,54,,,
133,2016-01-03,6.9,1,14.1,41,,,
133,2016-01-04,5.1,-0.5,9.6,31,,,
133,2016-01-05,-0.6,-3.4,3.7,23,,,
133,2016-01-06,-0.1,-5.6,5.4,48,,,
133,2016-01-07,0.1,-2.6,4.1,38,,,
133,2016-01-08,-1,-4.2,3.4,45,,,
133,2016-01-09,1.4,-1.9,6.1,45,,,
133,2016-01-10,1.2,-1.8,5.4,52,,,
133,2016-01-11,-1.8,-5.4,3.8,33,,,
133,2016-01-12,-2.7,-7.5,3.4,27,,,
133,2016-01-13,-1.5,-3.7,1.5,58.3,,,
133,2016-01-14,-1.3,-6.5,3.7,35,,,
133,2016-01-15,0.5,-3.7,6.4,47,,,
133,2016-01-16,0.9,-4.4,8.2,45,,,
133,2016-01-17,1.7,-1,5.3,58,,,
133,2016-01-18,-3.1,-8.5,1.6,53,,,
133,2016-01-19,-8.3,-11.2,-5.3,51,,,
133,2016-01-20,-8.1,-12,-3.5,48,,,
133,2016-01-21,-5.7,-8.8,-0.5,39,,,
133,2016-01-22,-5.7,-10.9,-0.3,33,,,
133,2016-01-23,-8.2,-11.5,-4.7,33,,,
133,2016-01-24,-12.7,-17,-8.7,54,,,
133,2016-01-25,-7.8,-14.2,-2.1,56,,,
133,2016-01-26,-1.8,-6.3,3.5,53,,,
133,2016-01-27,-0.1,-4.8,5.8,42,,,
133,2016-01-28,-0.4,-5,2.4,62,,,
133,2016-01-29,3,1,5.7,58,,,
133,2016-01-30,3.3,-1.1,10,56,,,
133,2016-01-31,-1.5,-4.2,2.9,36,,,
133,2016-02-01,-3.9,-7.4,1.7,30,,,
133,2016-02-02,-3.9,-9.7,2.6,30,,,
133,2016-02-03,-1.9,-9.1,5.4,37,,,
133,2016-02-04,-0.5,-6.3,5.9,23,,,
133,2016-02-05,-0.7,-5.7,5.5,26,,,
133,2016-02-06,-1.6,-4.6,3.4,31,,,
133,2016-02-07,-2.3,-9.1,4.9,23,,,
133,2016-02-08,2.2,-5.7,8.1,36,,,
133,2016-02-09,2.6,-1,7.8,27,,,
133,2016-02-10,3.3,-4.6,12.7,11,,,
133,2016-02-11,6.8,-1.8,14.7,30,,,
133,2016-02-12,10,7.7,11.9,63,,,
133,2016-02-13,13,9,18.7,74,,,
133,2016-02-14,-0.1,-3.6,8.9,56,,,
133,2016-02-15,-3.3,-6.7,0.8,34.4,,,
133,2016-02-16,-0.2,-3.7,4.4,48.8,,,
133,2016-02-17,0.9,-4.3,6.8,37,,,
133,2016-02-18,3.8,-3.5,9.8,36,,,
133,2016-02-19,3.5,0,6.3,50,,,
133,2016-02-20,2.5,-1,8.9,29,,,
133,2016-02-21,0.4,-3.7,5.8,26,,,
133,2016-02-22,2.9,-1.4,7,24,,,
133,2016-02-23,2.5,-2.7,8.1,30,,,
133,2016-02-24,-1.7,-6.5,4.1,29,,,
133,2016-02-25,0.5,-5.7,6.1,31,,,
133,2016-02-26,2.5,-0.1,5.9,66,,,
133,2016-02-27,5.4,1.5,11.3,37,,,
133,2016-02-28,2.2,-0.9,5.7,71,,,
133,2016-02-29,-2.7,-5.5,0.3,46,,,
133,2016-03-01,-1.4,-7.5,4.9,38,,,
133,2016-03-02,3,-4.3,10.2,29,,,
133,2016-03-03,7.4,-0.2,17,39,,,
133,2016-03-04,9.8,5.4,13,68,,,
133,2016-03-05,12.2,7.7,18,70.1,,,
133,2016-03-06,10.3,6.5,14.7,33,,,
133,2016-03-07,9,3.4,16.3,40,,,
133,2016-03-08,5,1.7,7.8,26,,,
133,2016-03-09,2.2,-1.1,8.4,24,,,
133,2016-03-10,0.3,-3.1,5.6,15,,,
133,2016-03-11,0.6,-4.3,6.4,27,,,
133,2016-03-12,2.8,-5,10.2,23,,,
133,2016-03-13,4.1,0.8,9.2,42,,,
133,2016-03-14,4.4,0.3,10.2,35,,,
133,2016-03-15,6,-2.7,14,19,,,
133,2016-03-16,9.2,3.5,17.1,16,,,
133,2016-03-17,10.1,-0.5,18.9,14,,,
133,2016-03-18,11,8.4,13.9,55,,,
133,2016-03-19,11,6.8,18.2,45,,,
133,2016-03-20,9.7,3,17.5,32,,,
133,2016-03-21,9.5,2.3,17.4,34,,,
133,2016-03-22,9.4,1.5,17.6,25,,,
133,2016-03-23,8.3,4.6,14.5,27,,,
133,2016-03-24,6.9,1.6,13.3,24,,,
133,2016-03-25,6.8,1.2,13.3,24,,,
133,2016-03-26,6.4,-0.2,12.9,21,,,
133,2016-03-27,7.2,-0.3,15.1,24,,,
133,2016-03-28,9.4,-0.3,17.9,13,,,
133,2016-03-29,12.9,6.5,18.3,31,,,
133,2016-03-30,14.4,7.6,22.9,17,,,
133,2016-03-31,13.1,5.1,21.7,16,,,
133,2016-04-01,15,4.8,25.4,9,,,
133,2016-04-02,16,6.9,24.6,16,,,
133,2016-04-03,13.4,10.8,16.4,50,,,
133,2016-04-04,13.5,10.1,18.3,51,,,
133,2016-04-05,13,5.6,20.8,12,,,
133,2016-04-06,13.9,5.5,23.7,14,,,
133,2016-04-07,13.2,9.1,18.6,57,,,
133,2016-04-08,14,8.3,21.8,30,,,
133,2016-04-09,15.9,9.8,23.3,39,,,
133,2016-04-10,16.6,10.7,24.6,27.7,,,
133,2016-04-11,13.2,8.4,19,31,,,
133,2016-04-12,14.8,7.5,22.1,24,,,
